Epoch: 0,	Training loss (MRSE): 0.818481	,Validation loss (MRSE): 0.843887	,Training loss (MSE): 2.87258e+17	,Validation loss (MSE): 1.50742e+14	,Training accuracy (MAE): -1.02605e+08	,Validation accuracy (MAE): -8.28723e+06	,Training accuracy (MRAE): 0.128242	,Validation accuracy (MRAE): 0.105946
Epoch: 336,	Training loss (MRSE): 0.572313	,Validation loss (MRSE): 0.655576	,Training loss (MSE): 7.91732e+13	,Validation loss (MSE): 5.0371e+13	,Training accuracy (MAE): -1.86557e+06	,Validation accuracy (MAE): -3.4715e+06	,Training accuracy (MRAE): 0.350838	,Validation accuracy (MRAE): 0.24809
Epoch: 337,	Training loss (MRSE): 0.571808	,Validation loss (MRSE): 0.654788	,Training loss (MSE): 6.76747e+13	,Validation loss (MSE): 5.02045e+13	,Training accuracy (MAE): -1.88828e+06	,Validation accuracy (MAE): -3.45816e+06	,Training accuracy (MRAE): 0.348762	,Validation accuracy (MRAE): 0.249213
Epoch: 338,	Training loss (MRSE): 0.572723	,Validation loss (MRSE): 0.656118	,Training loss (MSE): 8.21401e+13	,Validation loss (MSE): 5.05117e+13	,Training accuracy (MAE): -1.89377e+06	,Validation accuracy (MAE): -3.48673e+06	,Training accuracy (MRAE): 0.350913	,Validation accuracy (MRAE): 0.247257
Epoch: 339,	Training loss (MRSE): 0.572366	,Validation loss (MRSE): 0.655152	,Training loss (MSE): 7.01046e+13	,Validation loss (MSE): 5.03292e+13	,Training accuracy (MAE): -1.91429e+06	,Validation accuracy (MAE): -3.46847e+06	,Training accuracy (MRAE): 0.348768	,Validation accuracy (MRAE): 0.249106
Epoch: 340,	Training loss (MRSE): 0.573568	,Validation loss (MRSE): 0.65649	,Training loss (MSE): 8.55753e+13	,Validation loss (MSE): 5.06449e+13	,Training accuracy (MAE): -1.93471e+06	,Validation accuracy (MAE): -3.49731e+06	,Training accuracy (MRAE): 0.349803	,Validation accuracy (MRAE): 0.247144
Epoch: 341,	Training loss (MRSE): 0.573402	,Validation loss (MRSE): 0.655388	,Training loss (MSE): 7.26881e+13	,Validation loss (MSE): 5.04555e+13	,Training accuracy (MAE): -1.94446e+06	,Validation accuracy (MAE): -3.47944e+06	,Training accuracy (MRAE): 0.348484	,Validation accuracy (MRAE): 0.248985
Epoch: 342,	Training loss (MRSE): 0.574843	,Validation loss (MRSE): 0.656729	,Training loss (MSE): 8.93075e+13	,Validation loss (MSE): 5.07906e+13	,Training accuracy (MAE): -1.98498e+06	,Validation accuracy (MAE): -3.50602e+06	,Training accuracy (MRAE): 0.347982	,Validation accuracy (MRAE): 0.247533
Epoch: 343,	Training loss (MRSE): 0.574582	,Validation loss (MRSE): 0.655519	,Training loss (MSE): 7.54183e+13	,Validation loss (MSE): 5.05972e+13	,Training accuracy (MAE): -1.97983e+06	,Validation accuracy (MAE): -3.49475e+06	,Training accuracy (MRAE): 0.347502	,Validation accuracy (MRAE): 0.248424
Epoch: 344,	Training loss (MRSE): 0.575932	,Validation loss (MRSE): 0.656831	,Training loss (MSE): 9.31185e+13	,Validation loss (MSE): 5.09462e+13	,Training accuracy (MAE): -2.0347e+06	,Validation accuracy (MAE): -3.51831e+06	,Training accuracy (MRAE): 0.34691	,Validation accuracy (MRAE): 0.247546
Epoch: 345,	Training loss (MRSE): 0.575293	,Validation loss (MRSE): 0.655525	,Training loss (MSE): 7.82125e+13	,Validation loss (MSE): 5.07348e+13	,Training accuracy (MAE): -2.00998e+06	,Validation accuracy (MAE): -3.51218e+06	,Training accuracy (MRAE): 0.347374	,Validation accuracy (MRAE): 0.247548
Epoch: 346,	Training loss (MRSE): 0.576421	,Validation loss (MRSE): 0.656754	,Training loss (MSE): 9.64303e+13	,Validation loss (MSE): 5.10814e+13	,Training accuracy (MAE): -2.07412e+06	,Validation accuracy (MAE): -3.53575e+06	,Training accuracy (MRAE): 0.34672	,Validation accuracy (MRAE): 0.24659
Epoch: 347,	Training loss (MRSE): 0.575291	,Validation loss (MRSE): 0.65542	,Training loss (MSE): 8.04384e+13	,Validation loss (MSE): 5.08507e+13	,Training accuracy (MAE): -2.02795e+06	,Validation accuracy (MAE): -3.52846e+06	,Training accuracy (MRAE): 0.34779	,Validation accuracy (MRAE): 0.246626
Epoch: 348,	Training loss (MRSE): 0.576015	,Validation loss (MRSE): 0.656582	,Training loss (MSE): 9.81808e+13	,Validation loss (MSE): 5.11972e+13	,Training accuracy (MAE): -2.08758e+06	,Validation accuracy (MAE): -3.55035e+06	,Training accuracy (MRAE): 0.347379	,Validation accuracy (MRAE): 0.245878
Epoch: 349,	Training loss (MRSE): 0.574165	,Validation loss (MRSE): 0.655294	,Training loss (MSE): 8.0634e+13	,Validation loss (MSE): 5.09622e+13	,Training accuracy (MAE): -2.01881e+06	,Validation accuracy (MAE): -3.54113e+06	,Training accuracy (MRAE): 0.348936	,Validation accuracy (MRAE): 0.246171
Epoch: 350,	Training loss (MRSE): 0.574171	,Validation loss (MRSE): 0.65643	,Training loss (MSE): 9.65034e+13	,Validation loss (MSE): 5.13099e+13	,Training accuracy (MAE): -2.0524e+06	,Validation accuracy (MAE): -3.561e+06	,Training accuracy (MRAE): 0.349421	,Validation accuracy (MRAE): 0.245708
Epoch: 351,	Training loss (MRSE): 0.571596	,Validation loss (MRSE): 0.655253	,Training loss (MSE): 7.85198e+13	,Validation loss (MSE): 5.10796e+13	,Training accuracy (MAE): -1.969e+06	,Validation accuracy (MAE): -3.55073e+06	,Training accuracy (MRAE): 0.351844	,Validation accuracy (MRAE): 0.246184
Epoch: 352,	Training loss (MRSE): 0.571529	,Validation loss (MRSE): 0.656423	,Training loss (MSE): 9.05887e+13	,Validation loss (MSE): 5.14175e+13	,Training accuracy (MAE): -1.95936e+06	,Validation accuracy (MAE): -3.56896e+06	,Training accuracy (MRAE): 0.353129	,Validation accuracy (MRAE): 0.245855
Epoch: 353,	Training loss (MRSE): 0.569446	,Validation loss (MRSE): 0.655394	,Training loss (MSE): 7.49935e+13	,Validation loss (MSE): 5.11869e+13	,Training accuracy (MAE): -1.89854e+06	,Validation accuracy (MAE): -3.55822e+06	,Training accuracy (MRAE): 0.355482	,Validation accuracy (MRAE): 0.246372
Epoch: 354,	Training loss (MRSE): 0.570023	,Validation loss (MRSE): 0.656611	,Training loss (MSE): 8.29933e+13	,Validation loss (MSE): 5.15025e+13	,Training accuracy (MAE): -1.86185e+06	,Validation accuracy (MAE): -3.57518e+06	,Training accuracy (MRAE): 0.356339	,Validation accuracy (MRAE): 0.246024
Epoch: 355,	Training loss (MRSE): 0.568329	,Validation loss (MRSE): 0.655681	,Training loss (MSE): 7.00401e+13	,Validation loss (MSE): 5.12702e+13	,Training accuracy (MAE): -1.82665e+06	,Validation accuracy (MAE): -3.56452e+06	,Training accuracy (MRAE): 0.358237	,Validation accuracy (MRAE): 0.246512
Epoch: 356,	Training loss (MRSE): 0.569075	,Validation loss (MRSE): 0.656844	,Training loss (MSE): 7.52387e+13	,Validation loss (MSE): 5.15623e+13	,Training accuracy (MAE): -1.77888e+06	,Validation accuracy (MAE): -3.58057e+06	,Training accuracy (MRAE): 0.358621	,Validation accuracy (MRAE): 0.246147
Epoch: 357,	Training loss (MRSE): 0.567472	,Validation loss (MRSE): 0.655908	,Training loss (MSE): 6.47221e+13	,Validation loss (MSE): 5.1327e+13	,Training accuracy (MAE): -1.76813e+06	,Validation accuracy (MAE): -3.56989e+06	,Training accuracy (MRAE): 0.360112	,Validation accuracy (MRAE): 0.246657
Epoch: 358,	Training loss (MRSE): 0.568161	,Validation loss (MRSE): 0.656905	,Training loss (MSE): 6.7931e+13	,Validation loss (MSE): 5.15935e+13	,Training accuracy (MAE): -1.70724e+06	,Validation accuracy (MAE): -3.58475e+06	,Training accuracy (MRAE): 0.360433	,Validation accuracy (MRAE): 0.246346
Epoch: 359,	Training loss (MRSE): 0.566658	,Validation loss (MRSE): 0.655894	,Training loss (MSE): 5.95558e+13	,Validation loss (MSE): 5.13571e+13	,Training accuracy (MAE): -1.71681e+06	,Validation accuracy (MAE): -3.57371e+06	,Training accuracy (MRAE): 0.361539	,Validation accuracy (MRAE): 0.246932
Epoch: 360,	Training loss (MRSE): 0.567375	,Validation loss (MRSE): 0.656708	,Training loss (MSE): 6.16472e+13	,Validation loss (MSE): 5.16047e+13	,Training accuracy (MAE): -1.6465e+06	,Validation accuracy (MAE): -3.58735e+06	,Training accuracy (MRAE): 0.361827	,Validation accuracy (MRAE): 0.246687
Epoch: 361,	Training loss (MRSE): 0.566063	,Validation loss (MRSE): 0.655655	,Training loss (MSE): 5.49684e+13	,Validation loss (MSE): 5.13758e+13	,Training accuracy (MAE): -1.67209e+06	,Validation accuracy (MAE): -3.57634e+06	,Training accuracy (MRAE): 0.362437	,Validation accuracy (MRAE): 0.247328
Epoch: 362,	Training loss (MRSE): 0.566794	,Validation loss (MRSE): 0.65637	,Training loss (MSE): 5.64787e+13	,Validation loss (MSE): 5.16155e+13	,Training accuracy (MAE): -1.59734e+06	,Validation accuracy (MAE): -3.58949e+06	,Training accuracy (MRAE): 0.362641	,Validation accuracy (MRAE): 0.247095
Epoch: 363,	Training loss (MRSE): 0.565579	,Validation loss (MRSE): 0.655326	,Training loss (MSE): 5.12114e+13	,Validation loss (MSE): 5.13992e+13	,Training accuracy (MAE): -1.63536e+06	,Validation accuracy (MAE): -3.57902e+06	,Training accuracy (MRAE): 0.362838	,Validation accuracy (MRAE): 0.247772
Epoch: 364,	Training loss (MRSE): 0.566273	,Validation loss (MRSE): 0.656004	,Training loss (MSE): 5.2584e+13	,Validation loss (MSE): 5.16367e+13	,Training accuracy (MAE): -1.56091e+06	,Validation accuracy (MAE): -3.59212e+06	,Training accuracy (MRAE): 0.362962	,Validation accuracy (MRAE): 0.247522
Epoch: 365,	Training loss (MRSE): 0.565094	,Validation loss (MRSE): 0.654975	,Training loss (MSE): 4.85879e+13	,Validation loss (MSE): 5.14306e+13	,Training accuracy (MAE): -1.60837e+06	,Validation accuracy (MAE): -3.58218e+06	,Training accuracy (MRAE): 0.363127	,Validation accuracy (MRAE): 0.248244
Epoch: 366,	Training loss (MRSE): 0.565761	,Validation loss (MRSE): 0.65566	,Training loss (MSE): 5.00645e+13	,Validation loss (MSE): 5.16697e+13	,Training accuracy (MAE): -1.53605e+06	,Validation accuracy (MAE): -3.59549e+06	,Training accuracy (MRAE): 0.363213	,Validation accuracy (MRAE): 0.247962
Epoch: 367,	Training loss (MRSE): 0.56459	,Validation loss (MRSE): 0.654626	,Training loss (MSE): 4.706e+13	,Validation loss (MSE): 5.14713e+13	,Training accuracy (MAE): -1.59126e+06	,Validation accuracy (MAE): -3.58602e+06	,Training accuracy (MRAE): 0.363413	,Validation accuracy (MRAE): 0.248769
Epoch: 368,	Training loss (MRSE): 0.565251	,Validation loss (MRSE): 0.655363	,Training loss (MSE): 4.89498e+13	,Validation loss (MSE): 5.1716e+13	,Training accuracy (MAE): -1.524e+06	,Validation accuracy (MAE): -3.59978e+06	,Training accuracy (MRAE): 0.363493	,Validation accuracy (MRAE): 0.24844
Epoch: 369,	Training loss (MRSE): 0.564063	,Validation loss (MRSE): 0.65431	,Training loss (MSE): 4.67549e+13	,Validation loss (MSE): 5.15212e+13	,Training accuracy (MAE): -1.58539e+06	,Validation accuracy (MAE): -3.59057e+06	,Training accuracy (MRAE): 0.363775	,Validation accuracy (MRAE): 0.24935
Epoch: 370,	Training loss (MRSE): 0.564745	,Validation loss (MRSE): 0.655122	,Training loss (MSE): 4.92774e+13	,Validation loss (MSE): 5.17742e+13	,Training accuracy (MAE): -1.52505e+06	,Validation accuracy (MAE): -3.6049e+06	,Training accuracy (MRAE): 0.363873	,Validation accuracy (MRAE): 0.248956
Epoch: 371,	Training loss (MRSE): 0.56352	,Validation loss (MRSE): 0.654026	,Training loss (MSE): 4.77512e+13	,Validation loss (MSE): 5.15759e+13	,Training accuracy (MAE): -1.59207e+06	,Validation accuracy (MAE): -3.5955e+06	,Training accuracy (MRAE): 0.364233	,Validation accuracy (MRAE): 0.24997
Epoch: 372,	Training loss (MRSE): 0.564249	,Validation loss (MRSE): 0.654915	,Training loss (MSE): 5.11938e+13	,Validation loss (MSE): 5.18381e+13	,Training accuracy (MAE): -1.54092e+06	,Validation accuracy (MAE): -3.61034e+06	,Training accuracy (MRAE): 0.364339	,Validation accuracy (MRAE): 0.249504
Epoch: 373,	Training loss (MRSE): 0.562967	,Validation loss (MRSE): 0.653763	,Training loss (MSE): 5.01463e+13	,Validation loss (MSE): 5.16291e+13	,Training accuracy (MAE): -1.61175e+06	,Validation accuracy (MAE): -3.60034e+06	,Training accuracy (MRAE): 0.364757	,Validation accuracy (MRAE): 0.250606
Epoch: 374,	Training loss (MRSE): 0.563768	,Validation loss (MRSE): 0.654735	,Training loss (MSE): 5.4793e+13	,Validation loss (MSE): 5.19026e+13	,Training accuracy (MAE): -1.57215e+06	,Validation accuracy (MAE): -3.61572e+06	,Training accuracy (MRAE): 0.364856	,Validation accuracy (MRAE): 0.250056
Epoch: 375,	Training loss (MRSE): 0.562412	,Validation loss (MRSE): 0.653516	,Training loss (MSE): 5.39963e+13	,Validation loss (MSE): 5.16785e+13	,Training accuracy (MAE): -1.645e+06	,Validation accuracy (MAE): -3.60488e+06	,Training accuracy (MRAE): 0.365311	,Validation accuracy (MRAE): 0.25124
Epoch: 376,	Training loss (MRSE): 0.563307	,Validation loss (MRSE): 0.654576	,Training loss (MSE): 6.01737e+13	,Validation loss (MSE): 5.19669e+13	,Training accuracy (MAE): -1.61865e+06	,Validation accuracy (MAE): -3.62094e+06	,Training accuracy (MRAE): 0.36539	,Validation accuracy (MRAE): 0.2506
Epoch: 377,	Training loss (MRSE): 0.561859	,Validation loss (MRSE): 0.653288	,Training loss (MSE): 5.92307e+13	,Validation loss (MSE): 5.17242e+13	,Training accuracy (MAE): -1.6899e+06	,Validation accuracy (MAE): -3.6091e+06	,Training accuracy (MRAE): 0.36587	,Validation accuracy (MRAE): 0.251867
Epoch: 378,	Training loss (MRSE): 0.562863	,Validation loss (MRSE): 0.654443	,Training loss (MSE): 6.71337e+13	,Validation loss (MSE): 5.20309e+13	,Training accuracy (MAE): -1.6771e+06	,Validation accuracy (MAE): -3.626e+06	,Training accuracy (MRAE): 0.365931	,Validation accuracy (MRAE): 0.251136
Epoch: 379,	Training loss (MRSE): 0.561316	,Validation loss (MRSE): 0.653098	,Training loss (MSE): 6.55962e+13	,Validation loss (MSE): 5.17674e+13	,Training accuracy (MAE): -1.74394e+06	,Validation accuracy (MAE): -3.61306e+06	,Training accuracy (MRAE): 0.366394	,Validation accuracy (MRAE): 0.252474
Epoch: 380,	Training loss (MRSE): 0.562435	,Validation loss (MRSE): 0.654341	,Training loss (MSE): 7.53824e+13	,Validation loss (MSE): 5.20952e+13	,Training accuracy (MAE): -1.74358e+06	,Validation accuracy (MAE): -3.63093e+06	,Training accuracy (MRAE): 0.366473	,Validation accuracy (MRAE): 0.251658
Epoch: 381,	Training loss (MRSE): 0.560785	,Validation loss (MRSE): 0.652951	,Training loss (MSE): 7.25445e+13	,Validation loss (MSE): 5.18098e+13	,Training accuracy (MAE): -1.8009e+06	,Validation accuracy (MAE): -3.61684e+06	,Training accuracy (MRAE): 0.366915	,Validation accuracy (MRAE): 0.25306
Epoch: 382,	Training loss (MRSE): 0.56202	,Validation loss (MRSE): 0.654267	,Training loss (MSE): 8.40741e+13	,Validation loss (MSE): 5.21597e+13	,Training accuracy (MAE): -1.81062e+06	,Validation accuracy (MAE): -3.63573e+06	,Training accuracy (MRAE): 0.367023	,Validation accuracy (MRAE): 0.252175
Epoch: 383,	Training loss (MRSE): 0.560272	,Validation loss (MRSE): 0.652846	,Training loss (MSE): 7.93578e+13	,Validation loss (MSE): 5.18527e+13	,Training accuracy (MAE): -1.85489e+06	,Validation accuracy (MAE): -3.62052e+06	,Training accuracy (MRAE): 0.367436	,Validation accuracy (MRAE): 0.253632
Epoch: 384,	Training loss (MRSE): 0.561614	,Validation loss (MRSE): 0.654211	,Training loss (MSE): 9.22033e+13	,Validation loss (MSE): 5.22233e+13	,Training accuracy (MAE): -1.87081e+06	,Validation accuracy (MAE): -3.64034e+06	,Training accuracy (MRAE): 0.367584	,Validation accuracy (MRAE): 0.252699
Epoch: 385,	Training loss (MRSE): 0.55978	,Validation loss (MRSE): 0.652784	,Training loss (MSE): 8.50048e+13	,Validation loss (MSE): 5.18968e+13	,Training accuracy (MAE): -1.89807e+06	,Validation accuracy (MAE): -3.62414e+06	,Training accuracy (MRAE): 0.367967	,Validation accuracy (MRAE): 0.254194
Epoch: 386,	Training loss (MRSE): 0.561207	,Validation loss (MRSE): 0.654157	,Training loss (MSE): 9.83225e+13	,Validation loss (MSE): 5.22836e+13	,Training accuracy (MAE): -1.91418e+06	,Validation accuracy (MAE): -3.64463e+06	,Training accuracy (MRAE): 0.367779	,Validation accuracy (MRAE): 0.253244
Epoch: 387,	Training loss (MRSE): 0.559306	,Validation loss (MRSE): 0.652745	,Training loss (MSE): 8.86126e+13	,Validation loss (MSE): 5.19418e+13	,Training accuracy (MAE): -1.9249e+06	,Validation accuracy (MAE): -3.62766e+06	,Training accuracy (MRAE): 0.368521	,Validation accuracy (MRAE): 0.254761
Epoch: 388,	Training loss (MRSE): 0.560792	,Validation loss (MRSE): 0.654094	,Training loss (MSE): 1.01484e+14	,Validation loss (MSE): 5.23399e+13	,Training accuracy (MAE): -1.93572e+06	,Validation accuracy (MAE): -3.64859e+06	,Training accuracy (MRAE): 0.367823	,Validation accuracy (MRAE): 0.253827
Epoch: 389,	Training loss (MRSE): 0.558852	,Validation loss (MRSE): 0.652722	,Training loss (MSE): 8.95786e+13	,Validation loss (MSE): 5.1989e+13	,Training accuracy (MAE): -1.93145e+06	,Validation accuracy (MAE): -3.63117e+06	,Training accuracy (MRAE): 0.369107	,Validation accuracy (MRAE): 0.255349
Epoch: 390,	Training loss (MRSE): 0.560366	,Validation loss (MRSE): 0.654012	,Training loss (MSE): 1.01166e+14	,Validation loss (MSE): 5.23921e+13	,Training accuracy (MAE): -1.9323e+06	,Validation accuracy (MAE): -3.65221e+06	,Training accuracy (MRAE): 0.367894	,Validation accuracy (MRAE): 0.254464
Epoch: 391,	Training loss (MRSE): 0.558411	,Validation loss (MRSE): 0.65269	,Training loss (MSE): 8.79308e+13	,Validation loss (MSE): 5.2038e+13	,Training accuracy (MAE): -1.91781e+06	,Validation accuracy (MAE): -3.63464e+06	,Training accuracy (MRAE): 0.369244	,Validation accuracy (MRAE): 0.255982
Epoch: 392,	Training loss (MRSE): 0.559922	,Validation loss (MRSE): 0.653898	,Training loss (MSE): 9.7775e+13	,Validation loss (MSE): 5.24394e+13	,Training accuracy (MAE): -1.90632e+06	,Validation accuracy (MAE): -3.65544e+06	,Training accuracy (MRAE): 0.367994	,Validation accuracy (MRAE): 0.255168
Epoch: 393,	Training loss (MRSE): 0.557977	,Validation loss (MRSE): 0.652646	,Training loss (MSE): 8.39293e+13	,Validation loss (MSE): 5.20887e+13	,Training accuracy (MAE): -1.88437e+06	,Validation accuracy (MAE): -3.63808e+06	,Training accuracy (MRAE): 0.369292	,Validation accuracy (MRAE): 0.256668
Epoch: 394,	Training loss (MRSE): 0.55946	,Validation loss (MRSE): 0.653752	,Training loss (MSE): 9.17716e+13	,Validation loss (MSE): 5.24827e+13	,Training accuracy (MAE): -1.85925e+06	,Validation accuracy (MAE): -3.65834e+06	,Training accuracy (MRAE): 0.368126	,Validation accuracy (MRAE): 0.25595
Epoch: 395,	Training loss (MRSE): 0.55755	,Validation loss (MRSE): 0.65258	,Training loss (MSE): 7.81928e+13	,Validation loss (MSE): 5.21412e+13	,Training accuracy (MAE): -1.83359e+06	,Validation accuracy (MAE): -3.64148e+06	,Training accuracy (MRAE): 0.369363	,Validation accuracy (MRAE): 0.25742
Epoch: 396,	Training loss (MRSE): 0.558988	,Validation loss (MRSE): 0.653573	,Training loss (MSE): 8.41206e+13	,Validation loss (MSE): 5.25228e+13	,Training accuracy (MAE): -1.79733e+06	,Validation accuracy (MAE): -3.66095e+06	,Training accuracy (MRAE): 0.368279	,Validation accuracy (MRAE): 0.256812
Epoch: 397,	Training loss (MRSE): 0.557127	,Validation loss (MRSE): 0.65249	,Training loss (MSE): 7.14152e+13	,Validation loss (MSE): 5.21952e+13	,Training accuracy (MAE): -1.76831e+06	,Validation accuracy (MAE): -3.64482e+06	,Training accuracy (MRAE): 0.369467	,Validation accuracy (MRAE): 0.258248
Epoch: 398,	Training loss (MRSE): 0.558501	,Validation loss (MRSE): 0.653356	,Training loss (MSE): 7.54818e+13	,Validation loss (MSE): 5.25593e+13	,Training accuracy (MAE): -1.725e+06	,Validation accuracy (MAE): -3.66324e+06	,Training accuracy (MRAE): 0.368463	,Validation accuracy (MRAE): 0.25777
Epoch: 399,	Training loss (MRSE): 0.556699	,Validation loss (MRSE): 0.652345	,Training loss (MSE): 6.44096e+13	,Validation loss (MSE): 5.22477e+13	,Training accuracy (MAE): -1.6961e+06	,Validation accuracy (MAE): -3.64792e+06	,Training accuracy (MRAE): 0.369599	,Validation accuracy (MRAE): 0.25918
Training time: 474.556s

Final results:
Training data:
For benchmark_array_min____f32_min_simd256_164,	Prediction: 	366119, Target: 	164 
For benchmark_codelet_tsvc____tsc_c_s1119_line1148_loop_c_32_c_25072,	Prediction: 	840728, Target: 	25072 
For benchmark_repeated_hash____hash_524288_3148840,	Prediction: 	1.11644e+06, Target: 	3.14884e+06 
For benchmark_fibonacci____fib_float_slow_exp_51,	Prediction: 	257005, Target: 	51 
For benchmark_codelet_npb_SP_sp_c_compute_rhs_line1680_0____sp_c_compute_rhs_line1680_loop_c_0_c_121445,	Prediction: 	225366, Target: 	121445 
For benchmark_codelet_polybench_linear_algebra_kernels_3mm_3mm_c_kernel_3mm_line85_8____3mm_c_kernel_3mm_line85_loop_c_8_c_2210840064,	Prediction: 	2.14945e+09, Target: 	2.21084e+09 
For benchmark_codelet_kernels_serial_transpose_c_main_line176_0____transpose_c_main_line176_loop_c_0_c_13448000,	Prediction: 	1.07277e+07, Target: 	1.3448e+07 
For benchmark_codelet_polybench_linear_algebra_solvers_ludcmp_ludcmp_c_init_array_line35_0____ludcmp_c_init_array_line35_loop_c_0_c_3582,	Prediction: 	1.73636e+06, Target: 	3582 
For benchmark_mat_mul____mat_mult_4_ikj_199,	Prediction: 	555719, Target: 	199 
For benchmark_codelet_tsvc____tsc_c_vtvtv_line5279_loop_c_0_c_12287,	Prediction: 	153307, Target: 	12287 
For benchmark_reverse_complement____reverse_complement_225,	Prediction: 	962604, Target: 	225 
For benchmark_nbody____energy_simd_72,	Prediction: 	335837, Target: 	72 
For benchmark_codelet_polybench_linear_algebra_kernels_3mm_3mm_c_kernel_3mm_line93_0____3mm_c_kernel_3mm_line93_loop_c_0_c_3535170048,	Prediction: 	3.52783e+09, Target: 	3.53517e+09 
For benchmark_codelet_npb_SP_sp_c_tzetar_line1968_0____sp_c_tzetar_line1968_loop_c_0_c_5994920,	Prediction: 	5.43487e+06, Target: 	5.99492e+06 
For benchmark_codelet_npb_BT_bt_c_compute_rhs_line1881_0____bt_c_compute_rhs_line1881_loop_c_0_c_77690,	Prediction: 	98696, Target: 	77690 
For benchmark_poisson____set_grid_points_1d_2565,	Prediction: 	303250, Target: 	2565 
For benchmark_codelet_polybench_linear_algebra_blas_gemver_gemver_c_kernel_gemver_line105_36____gemver_c_kernel_gemver_line105_loop_c_36_c_1532240,	Prediction: 	780326, Target: 	1.53224e+06 
For benchmark_codelet_tsvc____tsc_c_s471_line4714_loop_c_0_c_96025,	Prediction: 	454539, Target: 	96025 
For benchmark_codelet_polybench_linear_algebra_solvers_durbin_durbin_c_init_array_line31_0____durbin_c_init_array_line31_loop_c_0_c_1290,	Prediction: 	139347, Target: 	1290 
For benchmark_codelet_npb_CG_cg_c_conj_grad_line387_0____cg_c_conj_grad_line387_loop_c_0_c_42017,	Prediction: 	46190.3, Target: 	42017 
For benchmark_codelet_polybench_linear_algebra_kernels_3mm_3mm_c_init_array_line37_0____3mm_c_init_array_line37_loop_c_0_c_15753300,	Prediction: 	1.5773e+07, Target: 	1.57533e+07 
For benchmark_codelet_npb_BT_bt_c_compute_rhs_line2012_18____bt_c_compute_rhs_line2012_loop_c_18_c_6910150,	Prediction: 	6.73273e+06, Target: 	6.91015e+06 
For benchmark_codelet_polybench_linear_algebra_kernels_2mm_2mm_c_init_array_line41_0____2mm_c_init_array_line41_loop_c_0_c_17362900,	Prediction: 	1.76469e+07, Target: 	1.73629e+07 
For benchmark_array_copy____u8_copy_no_simd_2073,	Prediction: 	256367, Target: 	2073 
For benchmark_sorting____bubble_sort_6333160,	Prediction: 	3.71396e+06, Target: 	6.33316e+06 
For benchmark_array_min____u32_min_simd256_164,	Prediction: 	597965, Target: 	164 
For benchmark_codelet_tsvc____tsc_c_s222_line1989_loop_c_0_c_109921,	Prediction: 	540963, Target: 	109921 
For benchmark_codelet_kernels_serial_sparse_c_main_line256_0____sparse_c_main_line256_loop_c_0_c_3146370,	Prediction: 	2.6616e+06, Target: 	3.14637e+06 
For benchmark_codelet_tsvc____tsc_c_s1115_line1031_loop_c_8_c2_119541,	Prediction: 	332982, Target: 	119541 
For benchmark_codelet_tsvc____tsc_c_s222_line1989_loop_c_24_c_113037,	Prediction: 	781921, Target: 	113037 
For benchmark_codelet_tsvc____tsc_c_s176_line1822_loop_c_0_c_112035,	Prediction: 	270353, Target: 	112035 
For benchmark_codelet_npb_CG_cg_c_main_line271_0____cg_c_main_line271_loop_c_0_c_42021,	Prediction: 	235416, Target: 	42021 
For benchmark_codelet_npb_SP_sp_c_compute_rhs_line1398_0____sp_c_compute_rhs_line1398_loop_c_0_c_36276,	Prediction: 	54922.6, Target: 	36276 
For benchmark_codelet_npb_LU_lu_c_rhs_line2418_0____lu_c_rhs_line2418_loop_c_0_c_5663690,	Prediction: 	5.18701e+06, Target: 	5.66369e+06 
For benchmark_codelet_npb_BT_bt_c_lhsy_line1293_0____bt_c_lhsy_line1293_loop_c_0_c_99001600,	Prediction: 	9.93179e+07, Target: 	9.90016e+07 
For benchmark_codelet_npb_BT_bt_c_compute_rhs_line2039_12____bt_c_compute_rhs_line2039_loop_c_12_c_52901,	Prediction: 	1.38768e+06, Target: 	52901 
For benchmark_crypto____sha256_init_11,	Prediction: 	156868, Target: 	11 
For benchmark_codelet_libraries_default_twolame_psycho_3_c_psycho_3_fft_line89_0____psycho_3_c_psycho_3_fft_line89_loop_c_0_c_524,	Prediction: 	114094, Target: 	524 
For benchmark_codelet_npb_UA_SNU_diffuse_c_diffusion_line63_0____diffuse_c_diffusion_line63_loop_c_0_c_752377,	Prediction: 	643029, Target: 	752377 
For benchmark_codelet_npb_LU_lu_c_pintgr_line2128_0____lu_c_pintgr_line2128_loop_c_0_c_15782,	Prediction: 	275871, Target: 	15782 
For benchmark_codelet_netlib____chebyshev_prb_c_test01_line115_rev_10023,	Prediction: 	452587, Target: 	10023 
For benchmark_codelet_npb_LU_lu_c_pintgr_line1988_0____lu_c_pintgr_line1988_loop_c_0_c_2283,	Prediction: 	211429, Target: 	2283 
For benchmark_codelet_tsvc____tsc_c_s000_line786_loop_c_0_c_8027,	Prediction: 	719844, Target: 	8027 
For benchmark_mat_mul____mat_mult_256_ikj_22381800,	Prediction: 	2.02294e+07, Target: 	2.23818e+07 
For benchmark_array_copy____u64_copy_simd256_70,	Prediction: 	293258, Target: 	70 
For benchmark_codelet_tsvc____tsc_c_s151s_line1515_loop_c_3_c_36034,	Prediction: 	322715, Target: 	36034 
For benchmark_mat_mul____mat_mult_16_jki_887,	Prediction: 	1.52409e+06, Target: 	887 
