Epoch: 0, Training loss (MRSE): 0.0000, Validation loss (MRSE): 0.0000, Training loss (MSE): 0.0000, Validation loss (MSE): 0.0000, Training accuracy (MAE): NaN, Validation accuracy (MAE): NaN, Training accuracy (MRAE): 0.0636, Validation accuracy (MRAE): 0.2514
Epoch: 198, Training loss (MRSE): 0.0013, Validation loss (MRSE): 0.0013, Training loss (MSE): 0.0013, Validation loss (MSE): 0.0013, Training accuracy (MAE): NaN, Validation accuracy (MAE): NaN, Training accuracy (MRAE): 0.1091, Validation accuracy (MRAE): 0.1226
Epoch: 200, Training loss (MRSE): 0.0000, Validation loss (MRSE): 0.0000, Training loss (MSE): 0.0000, Validation loss (MSE): 0.0000, Training accuracy (MAE): NaN, Validation accuracy (MAE): NaN, Training accuracy (MRAE): 0.1434, Validation accuracy (MRAE): 0.1042
Epoch: 202, Training loss (MRSE): -0.0015, Validation loss (MRSE): -0.0015, Training loss (MSE): -0.0015, Validation loss (MSE): -0.0015, Training accuracy (MAE): NaN, Validation accuracy (MAE): NaN, Training accuracy (MRAE): 0.1917, Validation accuracy (MRAE): 0.1354
Epoch: 204, Training loss (MRSE): -0.0033, Validation loss (MRSE): -0.0033, Training loss (MSE): -0.0033, Validation loss (MSE): -0.0033, Training accuracy (MAE): NaN, Validation accuracy (MAE): NaN, Training accuracy (MRAE): 0.1653, Validation accuracy (MRAE): 0.1473
Epoch: 206, Training loss (MRSE): -0.0052, Validation loss (MRSE): -0.0052, Training loss (MSE): -0.0052, Validation loss (MSE): -0.0052, Training accuracy (MAE): NaN, Validation accuracy (MAE): NaN, Training accuracy (MRAE): 0.1010, Validation accuracy (MRAE): 0.1026
Epoch: 208, Training loss (MRSE): -0.0066, Validation loss (MRSE): -0.0066, Training loss (MSE): -0.0066, Validation loss (MSE): -0.0066, Training accuracy (MAE): NaN, Validation accuracy (MAE): NaN, Training accuracy (MRAE): 0.0621, Validation accuracy (MRAE): 0.0838
Epoch: 210, Training loss (MRSE): -0.0071, Validation loss (MRSE): -0.0071, Training loss (MSE): -0.0071, Validation loss (MSE): -0.0071, Training accuracy (MAE): NaN, Validation accuracy (MAE): NaN, Training accuracy (MRAE): 0.0422, Validation accuracy (MRAE): 0.0853
Epoch: 212, Training loss (MRSE): -0.0066, Validation loss (MRSE): -0.0066, Training loss (MSE): -0.0066, Validation loss (MSE): -0.0066, Training accuracy (MAE): NaN, Validation accuracy (MAE): NaN, Training accuracy (MRAE): 0.0652, Validation accuracy (MRAE): 0.1066
Epoch: 214, Training loss (MRSE): -0.0052, Validation loss (MRSE): -0.0052, Training loss (MSE): -0.0052, Validation loss (MSE): -0.0052, Training accuracy (MAE): NaN, Validation accuracy (MAE): NaN, Training accuracy (MRAE): 0.1028, Validation accuracy (MRAE): 0.1560
Epoch: 216, Training loss (MRSE): -0.0033, Validation loss (MRSE): -0.0033, Training loss (MSE): -0.0033, Validation loss (MSE): -0.0033, Training accuracy (MAE): NaN, Validation accuracy (MAE): NaN, Training accuracy (MRAE): 0.0886, Validation accuracy (MRAE): 0.2038
Epoch: 218, Training loss (MRSE): -0.0015, Validation loss (MRSE): -0.0015, Training loss (MSE): -0.0015, Validation loss (MSE): -0.0015, Training accuracy (MAE): NaN, Validation accuracy (MAE): NaN, Training accuracy (MRAE): 0.0871, Validation accuracy (MRAE): 0.1801
Epoch: 220, Training loss (MRSE): 0.0000, Validation loss (MRSE): 0.0000, Training loss (MSE): 0.0000, Validation loss (MSE): 0.0000, Training accuracy (MAE): NaN, Validation accuracy (MAE): NaN, Training accuracy (MRAE): 0.1306, Validation accuracy (MRAE): 0.1283
Epoch: 222, Training loss (MRSE): 0.0015, Validation loss (MRSE): 0.0015, Training loss (MSE): 0.0015, Validation loss (MSE): 0.0015, Training accuracy (MAE): NaN, Validation accuracy (MAE): NaN, Training accuracy (MRAE): 0.1928, Validation accuracy (MRAE): 0.0924
Epoch: 224, Training loss (MRSE): 0.0033, Validation loss (MRSE): 0.0033, Training loss (MSE): 0.0033, Validation loss (MSE): 0.0033, Training accuracy (MAE): NaN, Validation accuracy (MAE): NaN, Training accuracy (MRAE): 0.2072, Validation accuracy (MRAE): 0.0751
Epoch: 226, Training loss (MRSE): 0.0052, Validation loss (MRSE): 0.0052, Training loss (MSE): 0.0052, Validation loss (MSE): 0.0052, Training accuracy (MAE): NaN, Validation accuracy (MAE): NaN, Training accuracy (MRAE): 0.1839, Validation accuracy (MRAE): 0.0985
Epoch: 228, Training loss (MRSE): 0.0066, Validation loss (MRSE): 0.0066, Training loss (MSE): 0.0066, Validation loss (MSE): 0.0066, Training accuracy (MAE): NaN, Validation accuracy (MAE): NaN, Training accuracy (MRAE): 0.1728, Validation accuracy (MRAE): 0.1601
Epoch: 230, Training loss (MRSE): 0.0071, Validation loss (MRSE): 0.0071, Training loss (MSE): 0.0071, Validation loss (MSE): 0.0071, Training accuracy (MAE): NaN, Validation accuracy (MAE): NaN, Training accuracy (MRAE): 0.1885, Validation accuracy (MRAE): 0.2174
Epoch: 232, Training loss (MRSE): 0.0066, Validation loss (MRSE): 0.0066, Training loss (MSE): 0.0066, Validation loss (MSE): 0.0066, Training accuracy (MAE): NaN, Validation accuracy (MAE): NaN, Training accuracy (MRAE): 0.1968, Validation accuracy (MRAE): 0.2024
Epoch: 234, Training loss (MRSE): 0.0052, Validation loss (MRSE): 0.0052, Training loss (MSE): 0.0052, Validation loss (MSE): 0.0052, Training accuracy (MAE): NaN, Validation accuracy (MAE): NaN, Training accuracy (MRAE): 0.2270, Validation accuracy (MRAE): 0.1868
Epoch: 236, Training loss (MRSE): 0.0033, Validation loss (MRSE): 0.0033, Training loss (MSE): 0.0033, Validation loss (MSE): 0.0033, Training accuracy (MAE): NaN, Validation accuracy (MAE): NaN, Training accuracy (MRAE): 0.2270, Validation accuracy (MRAE): 0.1935
Epoch: 238, Training loss (MRSE): 0.0015, Validation loss (MRSE): 0.0015, Training loss (MSE): 0.0015, Validation loss (MSE): 0.0015, Training accuracy (MAE): NaN, Validation accuracy (MAE): NaN, Training accuracy (MRAE): 0.1826, Validation accuracy (MRAE): 0.1879
Epoch: 240, Training loss (MRSE): 0.0000, Validation loss (MRSE): 0.0000, Training loss (MSE): 0.0000, Validation loss (MSE): 0.0000, Training accuracy (MAE): NaN, Validation accuracy (MAE): NaN, Training accuracy (MRAE): 0.1271, Validation accuracy (MRAE): 0.2115
Epoch: 242, Training loss (MRSE): -0.0013, Validation loss (MRSE): -0.0013, Training loss (MSE): -0.0013, Validation loss (MSE): -0.0013, Training accuracy (MAE): NaN, Validation accuracy (MAE): NaN, Training accuracy (MRAE): 0.1415, Validation accuracy (MRAE): 0.1842
Epoch: 244, Training loss (MRSE): -0.0020, Validation loss (MRSE): -0.0020, Training loss (MSE): -0.0020, Validation loss (MSE): -0.0020, Training accuracy (MAE): NaN, Validation accuracy (MAE): NaN, Training accuracy (MRAE): 0.1934, Validation accuracy (MRAE): 0.1435
Epoch: 246, Training loss (MRSE): -0.0019, Validation loss (MRSE): -0.0019, Training loss (MSE): -0.0019, Validation loss (MSE): -0.0019, Training accuracy (MAE): NaN, Validation accuracy (MAE): NaN, Training accuracy (MRAE): 0.2105, Validation accuracy (MRAE): 0.1345
Epoch: 248, Training loss (MRSE): -0.0012, Validation loss (MRSE): -0.0012, Training loss (MSE): -0.0012, Validation loss (MSE): -0.0012, Training accuracy (MAE): NaN, Validation accuracy (MAE): NaN, Training accuracy (MRAE): 0.2180, Validation accuracy (MRAE): 0.1560
Epoch: 250, Training loss (MRSE): 0.0000, Validation loss (MRSE): 0.0000, Training loss (MSE): 0.0000, Validation loss (MSE): 0.0000, Training accuracy (MAE): NaN, Validation accuracy (MAE): NaN, Training accuracy (MRAE): 0.2275, Validation accuracy (MRAE): 0.1651
Epoch: 252, Training loss (MRSE): 0.0012, Validation loss (MRSE): 0.0012, Training loss (MSE): 0.0012, Validation loss (MSE): 0.0012, Training accuracy (MAE): NaN, Validation accuracy (MAE): NaN, Training accuracy (MRAE): 0.2353, Validation accuracy (MRAE): 0.1724
Epoch: 254, Training loss (MRSE): 0.0019, Validation loss (MRSE): 0.0019, Training loss (MSE): 0.0019, Validation loss (MSE): 0.0019, Training accuracy (MAE): NaN, Validation accuracy (MAE): NaN, Training accuracy (MRAE): 0.2054, Validation accuracy (MRAE): 0.2245
Epoch: 256, Training loss (MRSE): 0.0020, Validation loss (MRSE): 0.0020, Training loss (MSE): 0.0020, Validation loss (MSE): 0.0020, Training accuracy (MAE): NaN, Validation accuracy (MAE): NaN, Training accuracy (MRAE): 0.1647, Validation accuracy (MRAE): 0.1965
Epoch: 258, Training loss (MRSE): 0.0013, Validation loss (MRSE): 0.0013, Training loss (MSE): 0.0013, Validation loss (MSE): 0.0013, Training accuracy (MAE): NaN, Validation accuracy (MAE): NaN, Training accuracy (MRAE): 0.1376, Validation accuracy (MRAE): 0.1528
Epoch: 260, Training loss (MRSE): 0.0000, Validation loss (MRSE): 0.0000, Training loss (MSE): 0.0000, Validation loss (MSE): 0.0000, Training accuracy (MAE): NaN, Validation accuracy (MAE): NaN, Training accuracy (MRAE): 0.0945, Validation accuracy (MRAE): 0.1581
Epoch: 262, Training loss (MRSE): -0.0015, Validation loss (MRSE): -0.0015, Training loss (MSE): -0.0015, Validation loss (MSE): -0.0015, Training accuracy (MAE): NaN, Validation accuracy (MAE): NaN, Training accuracy (MRAE): 0.0929, Validation accuracy (MRAE): 0.1683
Epoch: 264, Training loss (MRSE): -0.0033, Validation loss (MRSE): -0.0033, Training loss (MSE): -0.0033, Validation loss (MSE): -0.0033, Training accuracy (MAE): NaN, Validation accuracy (MAE): NaN, Training accuracy (MRAE): 0.1270, Validation accuracy (MRAE): 0.1830
Epoch: 266, Training loss (MRSE): -0.0052, Validation loss (MRSE): -0.0052, Training loss (MSE): -0.0052, Validation loss (MSE): -0.0052, Training accuracy (MAE): NaN, Validation accuracy (MAE): NaN, Training accuracy (MRAE): 0.1743, Validation accuracy (MRAE): 0.1843
Epoch: 268, Training loss (MRSE): -0.0066, Validation loss (MRSE): -0.0066, Training loss (MSE): -0.0066, Validation loss (MSE): -0.0066, Training accuracy (MAE): NaN, Validation accuracy (MAE): NaN, Training accuracy (MRAE): 0.1946, Validation accuracy (MRAE): 0.2201
Epoch: 270, Training loss (MRSE): -0.0071, Validation loss (MRSE): -0.0071, Training loss (MSE): -0.0071, Validation loss (MSE): -0.0071, Training accuracy (MAE): NaN, Validation accuracy (MAE): NaN, Training accuracy (MRAE): 0.2075, Validation accuracy (MRAE): 0.2345
Epoch: 272, Training loss (MRSE): -0.0066, Validation loss (MRSE): -0.0066, Training loss (MSE): -0.0066, Validation loss (MSE): -0.0066, Training accuracy (MAE): NaN, Validation accuracy (MAE): NaN, Training accuracy (MRAE): 0.2181, Validation accuracy (MRAE): 0.2481
Epoch: 274, Training loss (MRSE): -0.0052, Validation loss (MRSE): -0.0052, Training loss (MSE): -0.0052, Validation loss (MSE): -0.0052, Training accuracy (MAE): NaN, Validation accuracy (MAE): NaN, Training accuracy (MRAE): 0.2361, Validation accuracy (MRAE): 0.2039
Epoch: 276, Training loss (MRSE): -0.0033, Validation loss (MRSE): -0.0033, Training loss (MSE): -0.0033, Validation loss (MSE): -0.0033, Training accuracy (MAE): NaN, Validation accuracy (MAE): NaN, Training accuracy (MRAE): 0.2444, Validation accuracy (MRAE): 0.1252
Epoch: 278, Training loss (MRSE): -0.0015, Validation loss (MRSE): -0.0015, Training loss (MSE): -0.0015, Validation loss (MSE): -0.0015, Training accuracy (MAE): NaN, Validation accuracy (MAE): NaN, Training accuracy (MRAE): 0.2307, Validation accuracy (MRAE): 0.1041
Epoch: 280, Training loss (MRSE): 0.0000, Validation loss (MRSE): 0.0000, Training loss (MSE): 0.0000, Validation loss (MSE): 0.0000, Training accuracy (MAE): NaN, Validation accuracy (MAE): NaN, Training accuracy (MRAE): 0.2020, Validation accuracy (MRAE): 0.1375
Epoch: 282, Training loss (MRSE): 0.0013, Validation loss (MRSE): 0.0013, Training loss (MSE): 0.0013, Validation loss (MSE): 0.0013, Training accuracy (MAE): NaN, Validation accuracy (MAE): NaN, Training accuracy (MRAE): 0.1805, Validation accuracy (MRAE): 0.1879
Epoch: 284, Training loss (MRSE): 0.0020, Validation loss (MRSE): 0.0020, Training loss (MSE): 0.0020, Validation loss (MSE): 0.0020, Training accuracy (MAE): NaN, Validation accuracy (MAE): NaN, Training accuracy (MRAE): 0.1999, Validation accuracy (MRAE): 0.1779
Epoch: 286, Training loss (MRSE): 0.0019, Validation loss (MRSE): 0.0019, Training loss (MSE): 0.0019, Validation loss (MSE): 0.0019, Training accuracy (MAE): NaN, Validation accuracy (MAE): NaN, Training accuracy (MRAE): 0.1846, Validation accuracy (MRAE): 0.1225
Epoch: 288, Training loss (MRSE): 0.0012, Validation loss (MRSE): 0.0012, Training loss (MSE): 0.0012, Validation loss (MSE): 0.0012, Training accuracy (MAE): NaN, Validation accuracy (MAE): NaN, Training accuracy (MRAE): 0.1774, Validation accuracy (MRAE): 0.0903
Epoch: 290, Training loss (MRSE): 0.0000, Validation loss (MRSE): 0.0000, Training loss (MSE): 0.0000, Validation loss (MSE): 0.0000, Training accuracy (MAE): NaN, Validation accuracy (MAE): NaN, Training accuracy (MRAE): 0.2145, Validation accuracy (MRAE): 0.0804
Epoch: 292, Training loss (MRSE): -0.0012, Validation loss (MRSE): -0.0012, Training loss (MSE): -0.0012, Validation loss (MSE): -0.0012, Training accuracy (MAE): NaN, Validation accuracy (MAE): NaN, Training accuracy (MRAE): 0.2204, Validation accuracy (MRAE): 0.0900
Epoch: 294, Training loss (MRSE): -0.0019, Validation loss (MRSE): -0.0019, Training loss (MSE): -0.0019, Validation loss (MSE): -0.0019, Training accuracy (MAE): NaN, Validation accuracy (MAE): NaN, Training accuracy (MRAE): 0.1710, Validation accuracy (MRAE): 0.1403
Epoch: 296, Training loss (MRSE): -0.0020, Validation loss (MRSE): -0.0020, Training loss (MSE): -0.0020, Validation loss (MSE): -0.0020, Training accuracy (MAE): NaN, Validation accuracy (MAE): NaN, Training accuracy (MRAE): 0.1141, Validation accuracy (MRAE): 0.2065
Epoch: 298, Training loss (MRSE): -0.0013, Validation loss (MRSE): -0.0013, Training loss (MSE): -0.0013, Validation loss (MSE): -0.0013, Training accuracy (MAE): NaN, Validation accuracy (MAE): NaN, Training accuracy (MRAE): 0.1285, Validation accuracy (MRAE): 0.2134
Epoch: 300, Training loss (MRSE): 0.0000, Validation loss (MRSE): 0.0000, Training loss (MSE): 0.0000, Validation loss (MSE): 0.0000, Training accuracy (MAE): NaN, Validation accuracy (MAE): NaN, Training accuracy (MRAE): 0.1370, Validation accuracy (MRAE): 0.1528
Epoch: 302, Training loss (MRSE): 0.0013, Validation loss (MRSE): 0.0013, Training loss (MSE): 0.0013, Validation loss (MSE): 0.0013, Training accuracy (MAE): NaN, Validation accuracy (MAE): NaN, Training accuracy (MRAE): 0.1055, Validation accuracy (MRAE): 0.0756
Epoch: 304, Training loss (MRSE): 0.0020, Validation loss (MRSE): 0.0020, Training loss (MSE): 0.0020, Validation loss (MSE): 0.0020, Training accuracy (MAE): NaN, Validation accuracy (MAE): NaN, Training accuracy (MRAE): 0.0913, Validation accuracy (MRAE): 0.0747
Epoch: 306, Training loss (MRSE): 0.0019, Validation loss (MRSE): 0.0019, Training loss (MSE): 0.0019, Validation loss (MSE): 0.0019, Training accuracy (MAE): NaN, Validation accuracy (MAE): NaN, Training accuracy (MRAE): 0.1233, Validation accuracy (MRAE): 0.1243
Epoch: 308, Training loss (MRSE): 0.0012, Validation loss (MRSE): 0.0012, Training loss (MSE): 0.0012, Validation loss (MSE): 0.0012, Training accuracy (MAE): NaN, Validation accuracy (MAE): NaN, Training accuracy (MRAE): 0.1855, Validation accuracy (MRAE): 0.1478
Epoch: 310, Training loss (MRSE): 0.0000, Validation loss (MRSE): 0.0000, Training loss (MSE): 0.0000, Validation loss (MSE): 0.0000, Training accuracy (MAE): NaN, Validation accuracy (MAE): NaN, Training accuracy (MRAE): 0.1798, Validation accuracy (MRAE): 0.1400
Epoch: 312, Training loss (MRSE): -0.0012, Validation loss (MRSE): -0.0012, Training loss (MSE): -0.0012, Validation loss (MSE): -0.0012, Training accuracy (MAE): NaN, Validation accuracy (MAE): NaN, Training accuracy (MRAE): 0.1549, Validation accuracy (MRAE): 0.1576
Epoch: 314, Training loss (MRSE): -0.0019, Validation loss (MRSE): -0.0019, Training loss (MSE): -0.0019, Validation loss (MSE): -0.0019, Training accuracy (MAE): NaN, Validation accuracy (MAE): NaN, Training accuracy (MRAE): 0.1464, Validation accuracy (MRAE): 0.1616
Epoch: 316, Training loss (MRSE): -0.0020, Validation loss (MRSE): -0.0020, Training loss (MSE): -0.0020, Validation loss (MSE): -0.0020, Training accuracy (MAE): NaN, Validation accuracy (MAE): NaN, Training accuracy (MRAE): 0.1306, Validation accuracy (MRAE): 0.1620
Epoch: 318, Training loss (MRSE): -0.0013, Validation loss (MRSE): -0.0013, Training loss (MSE): -0.0013, Validation loss (MSE): -0.0013, Training accuracy (MAE): NaN, Validation accuracy (MAE): NaN, Training accuracy (MRAE): 0.1496, Validation accuracy (MRAE): 0.1296
Epoch: 320, Training loss (MRSE): 0.0000, Validation loss (MRSE): 0.0000, Training loss (MSE): 0.0000, Validation loss (MSE): 0.0000, Training accuracy (MAE): NaN, Validation accuracy (MAE): NaN, Training accuracy (MRAE): 0.1675, Validation accuracy (MRAE): 0.1500
Epoch: 322, Training loss (MRSE): 0.0015, Validation loss (MRSE): 0.0015, Training loss (MSE): 0.0015, Validation loss (MSE): 0.0015, Training accuracy (MAE): NaN, Validation accuracy (MAE): NaN, Training accuracy (MRAE): 0.2122, Validation accuracy (MRAE): 0.1569
Epoch: 324, Training loss (MRSE): 0.0033, Validation loss (MRSE): 0.0033, Training loss (MSE): 0.0033, Validation loss (MSE): 0.0033, Training accuracy (MAE): NaN, Validation accuracy (MAE): NaN, Training accuracy (MRAE): 0.2054, Validation accuracy (MRAE): 0.1061
Epoch: 326, Training loss (MRSE): 0.0052, Validation loss (MRSE): 0.0052, Training loss (MSE): 0.0052, Validation loss (MSE): 0.0052, Training accuracy (MAE): NaN, Validation accuracy (MAE): NaN, Training accuracy (MRAE): 0.1986, Validation accuracy (MRAE): 0.0864
Epoch: 328, Training loss (MRSE): 0.0066, Validation loss (MRSE): 0.0066, Training loss (MSE): 0.0066, Validation loss (MSE): 0.0066, Training accuracy (MAE): NaN, Validation accuracy (MAE): NaN, Training accuracy (MRAE): 0.1976, Validation accuracy (MRAE): 0.1255
Epoch: 330, Training loss (MRSE): 0.0071, Validation loss (MRSE): 0.0071, Training loss (MSE): 0.0071, Validation loss (MSE): 0.0071, Training accuracy (MAE): NaN, Validation accuracy (MAE): NaN, Training accuracy (MRAE): 0.1906, Validation accuracy (MRAE): 0.2106
Epoch: 332, Training loss (MRSE): 0.0066, Validation loss (MRSE): 0.0066, Training loss (MSE): 0.0066, Validation loss (MSE): 0.0066, Training accuracy (MAE): NaN, Validation accuracy (MAE): NaN, Training accuracy (MRAE): 0.2336, Validation accuracy (MRAE): 0.2523
Epoch: 334, Training loss (MRSE): 0.0052, Validation loss (MRSE): 0.0052, Training loss (MSE): 0.0052, Validation loss (MSE): 0.0052, Training accuracy (MAE): NaN, Validation accuracy (MAE): NaN, Training accuracy (MRAE): 0.2163, Validation accuracy (MRAE): 0.2575
Epoch: 336, Training loss (MRSE): 0.0033, Validation loss (MRSE): 0.0033, Training loss (MSE): 0.0033, Validation loss (MSE): 0.0033, Training accuracy (MAE): NaN, Validation accuracy (MAE): NaN, Training accuracy (MRAE): 0.1785, Validation accuracy (MRAE): 0.2570
Epoch: 338, Training loss (MRSE): 0.0015, Validation loss (MRSE): 0.0015, Training loss (MSE): 0.0015, Validation loss (MSE): 0.0015, Training accuracy (MAE): NaN, Validation accuracy (MAE): NaN, Training accuracy (MRAE): 0.1632, Validation accuracy (MRAE): 0.2551
