Epoch: 0, Training loss (MRSE): 0.0000, Validation loss (MRSE): 0.0000, Training loss (MSE): 0.0000, Validation loss (MSE): 0.0000, Training accuracy (MAE): NaN, Validation accuracy (MAE): NaN, Training accuracy (MRAE): 0.2200, Validation accuracy (MRAE): 0.2501
Epoch: 198, Training loss (MRSE): -0.0013, Validation loss (MRSE): -0.0013, Training loss (MSE): -0.0013, Validation loss (MSE): -0.0013, Training accuracy (MAE): NaN, Validation accuracy (MAE): NaN, Training accuracy (MRAE): 0.2007, Validation accuracy (MRAE): 0.0746
Epoch: 200, Training loss (MRSE): 0.0000, Validation loss (MRSE): 0.0000, Training loss (MSE): 0.0000, Validation loss (MSE): 0.0000, Training accuracy (MAE): NaN, Validation accuracy (MAE): NaN, Training accuracy (MRAE): 0.2054, Validation accuracy (MRAE): 0.0597
Epoch: 202, Training loss (MRSE): 0.0015, Validation loss (MRSE): 0.0015, Training loss (MSE): 0.0015, Validation loss (MSE): 0.0015, Training accuracy (MAE): NaN, Validation accuracy (MAE): NaN, Training accuracy (MRAE): 0.1892, Validation accuracy (MRAE): 0.0657
Epoch: 204, Training loss (MRSE): 0.0033, Validation loss (MRSE): 0.0033, Training loss (MSE): 0.0033, Validation loss (MSE): 0.0033, Training accuracy (MAE): NaN, Validation accuracy (MAE): NaN, Training accuracy (MRAE): 0.1819, Validation accuracy (MRAE): 0.0730
Epoch: 206, Training loss (MRSE): 0.0052, Validation loss (MRSE): 0.0052, Training loss (MSE): 0.0052, Validation loss (MSE): 0.0052, Training accuracy (MAE): NaN, Validation accuracy (MAE): NaN, Training accuracy (MRAE): 0.1835, Validation accuracy (MRAE): 0.0851
Epoch: 208, Training loss (MRSE): 0.0066, Validation loss (MRSE): 0.0066, Training loss (MSE): 0.0066, Validation loss (MSE): 0.0066, Training accuracy (MAE): NaN, Validation accuracy (MAE): NaN, Training accuracy (MRAE): 0.1833, Validation accuracy (MRAE): 0.1317
Epoch: 210, Training loss (MRSE): 0.0071, Validation loss (MRSE): 0.0071, Training loss (MSE): 0.0071, Validation loss (MSE): 0.0071, Training accuracy (MAE): NaN, Validation accuracy (MAE): NaN, Training accuracy (MRAE): 0.2262, Validation accuracy (MRAE): 0.2051
Epoch: 212, Training loss (MRSE): 0.0066, Validation loss (MRSE): 0.0066, Training loss (MSE): 0.0066, Validation loss (MSE): 0.0066, Training accuracy (MAE): NaN, Validation accuracy (MAE): NaN, Training accuracy (MRAE): 0.2346, Validation accuracy (MRAE): 0.2344
Epoch: 214, Training loss (MRSE): 0.0052, Validation loss (MRSE): 0.0052, Training loss (MSE): 0.0052, Validation loss (MSE): 0.0052, Training accuracy (MAE): NaN, Validation accuracy (MAE): NaN, Training accuracy (MRAE): 0.1884, Validation accuracy (MRAE): 0.2140
Epoch: 216, Training loss (MRSE): 0.0033, Validation loss (MRSE): 0.0033, Training loss (MSE): 0.0033, Validation loss (MSE): 0.0033, Training accuracy (MAE): NaN, Validation accuracy (MAE): NaN, Training accuracy (MRAE): 0.1082, Validation accuracy (MRAE): 0.1404
Epoch: 218, Training loss (MRSE): 0.0015, Validation loss (MRSE): 0.0015, Training loss (MSE): 0.0015, Validation loss (MSE): 0.0015, Training accuracy (MAE): NaN, Validation accuracy (MAE): NaN, Training accuracy (MRAE): 0.0782, Validation accuracy (MRAE): 0.1062
Epoch: 220, Training loss (MRSE): 0.0000, Validation loss (MRSE): 0.0000, Training loss (MSE): 0.0000, Validation loss (MSE): 0.0000, Training accuracy (MAE): NaN, Validation accuracy (MAE): NaN, Training accuracy (MRAE): 0.1068, Validation accuracy (MRAE): 0.1396
Epoch: 222, Training loss (MRSE): -0.0013, Validation loss (MRSE): -0.0013, Training loss (MSE): -0.0013, Validation loss (MSE): -0.0013, Training accuracy (MAE): NaN, Validation accuracy (MAE): NaN, Training accuracy (MRAE): 0.1413, Validation accuracy (MRAE): 0.1857
Epoch: 224, Training loss (MRSE): -0.0020, Validation loss (MRSE): -0.0020, Training loss (MSE): -0.0020, Validation loss (MSE): -0.0020, Training accuracy (MAE): NaN, Validation accuracy (MAE): NaN, Training accuracy (MRAE): 0.1536, Validation accuracy (MRAE): 0.1643
Epoch: 226, Training loss (MRSE): -0.0019, Validation loss (MRSE): -0.0019, Training loss (MSE): -0.0019, Validation loss (MSE): -0.0019, Training accuracy (MAE): NaN, Validation accuracy (MAE): NaN, Training accuracy (MRAE): 0.2068, Validation accuracy (MRAE): 0.1290
Epoch: 228, Training loss (MRSE): -0.0012, Validation loss (MRSE): -0.0012, Training loss (MSE): -0.0012, Validation loss (MSE): -0.0012, Training accuracy (MAE): NaN, Validation accuracy (MAE): NaN, Training accuracy (MRAE): 0.2457, Validation accuracy (MRAE): 0.1550
Epoch: 230, Training loss (MRSE): 0.0000, Validation loss (MRSE): 0.0000, Training loss (MSE): 0.0000, Validation loss (MSE): 0.0000, Training accuracy (MAE): NaN, Validation accuracy (MAE): NaN, Training accuracy (MRAE): 0.2551, Validation accuracy (MRAE): 0.1798
Epoch: 232, Training loss (MRSE): 0.0012, Validation loss (MRSE): 0.0012, Training loss (MSE): 0.0012, Validation loss (MSE): 0.0012, Training accuracy (MAE): NaN, Validation accuracy (MAE): NaN, Training accuracy (MRAE): 0.2192, Validation accuracy (MRAE): 0.1790
Epoch: 234, Training loss (MRSE): 0.0019, Validation loss (MRSE): 0.0019, Training loss (MSE): 0.0019, Validation loss (MSE): 0.0019, Training accuracy (MAE): NaN, Validation accuracy (MAE): NaN, Training accuracy (MRAE): 0.1773, Validation accuracy (MRAE): 0.2015
Epoch: 236, Training loss (MRSE): 0.0020, Validation loss (MRSE): 0.0020, Training loss (MSE): 0.0020, Validation loss (MSE): 0.0020, Training accuracy (MAE): NaN, Validation accuracy (MAE): NaN, Training accuracy (MRAE): 0.1605, Validation accuracy (MRAE): 0.1921
Epoch: 238, Training loss (MRSE): 0.0013, Validation loss (MRSE): 0.0013, Training loss (MSE): 0.0013, Validation loss (MSE): 0.0013, Training accuracy (MAE): NaN, Validation accuracy (MAE): NaN, Training accuracy (MRAE): 0.1518, Validation accuracy (MRAE): 0.1790
Epoch: 240, Training loss (MRSE): 0.0000, Validation loss (MRSE): 0.0000, Training loss (MSE): 0.0000, Validation loss (MSE): 0.0000, Training accuracy (MAE): NaN, Validation accuracy (MAE): NaN, Training accuracy (MRAE): 0.1913, Validation accuracy (MRAE): 0.1777
Epoch: 242, Training loss (MRSE): -0.0013, Validation loss (MRSE): -0.0013, Training loss (MSE): -0.0013, Validation loss (MSE): -0.0013, Training accuracy (MAE): NaN, Validation accuracy (MAE): NaN, Training accuracy (MRAE): 0.2212, Validation accuracy (MRAE): 0.1660
Epoch: 244, Training loss (MRSE): -0.0020, Validation loss (MRSE): -0.0020, Training loss (MSE): -0.0020, Validation loss (MSE): -0.0020, Training accuracy (MAE): NaN, Validation accuracy (MAE): NaN, Training accuracy (MRAE): 0.2267, Validation accuracy (MRAE): 0.1788
Epoch: 246, Training loss (MRSE): -0.0019, Validation loss (MRSE): -0.0019, Training loss (MSE): -0.0019, Validation loss (MSE): -0.0019, Training accuracy (MAE): NaN, Validation accuracy (MAE): NaN, Training accuracy (MRAE): 0.1753, Validation accuracy (MRAE): 0.1774
Epoch: 248, Training loss (MRSE): -0.0012, Validation loss (MRSE): -0.0012, Training loss (MSE): -0.0012, Validation loss (MSE): -0.0012, Training accuracy (MAE): NaN, Validation accuracy (MAE): NaN, Training accuracy (MRAE): 0.1162, Validation accuracy (MRAE): 0.1840
Epoch: 250, Training loss (MRSE): 0.0000, Validation loss (MRSE): 0.0000, Training loss (MSE): 0.0000, Validation loss (MSE): 0.0000, Training accuracy (MAE): NaN, Validation accuracy (MAE): NaN, Training accuracy (MRAE): 0.1293, Validation accuracy (MRAE): 0.1793
Epoch: 252, Training loss (MRSE): 0.0012, Validation loss (MRSE): 0.0012, Training loss (MSE): 0.0012, Validation loss (MSE): 0.0012, Training accuracy (MAE): NaN, Validation accuracy (MAE): NaN, Training accuracy (MRAE): 0.1724, Validation accuracy (MRAE): 0.1908
Epoch: 254, Training loss (MRSE): 0.0019, Validation loss (MRSE): 0.0019, Training loss (MSE): 0.0019, Validation loss (MSE): 0.0019, Training accuracy (MAE): NaN, Validation accuracy (MAE): NaN, Training accuracy (MRAE): 0.1671, Validation accuracy (MRAE): 0.2016
Epoch: 256, Training loss (MRSE): 0.0020, Validation loss (MRSE): 0.0020, Training loss (MSE): 0.0020, Validation loss (MSE): 0.0020, Training accuracy (MAE): NaN, Validation accuracy (MAE): NaN, Training accuracy (MRAE): 0.1635, Validation accuracy (MRAE): 0.2411
Epoch: 258, Training loss (MRSE): 0.0013, Validation loss (MRSE): 0.0013, Training loss (MSE): 0.0013, Validation loss (MSE): 0.0013, Training accuracy (MAE): NaN, Validation accuracy (MAE): NaN, Training accuracy (MRAE): 0.2074, Validation accuracy (MRAE): 0.2407
Epoch: 260, Training loss (MRSE): 0.0000, Validation loss (MRSE): 0.0000, Training loss (MSE): 0.0000, Validation loss (MSE): 0.0000, Training accuracy (MAE): NaN, Validation accuracy (MAE): NaN, Training accuracy (MRAE): 0.2255, Validation accuracy (MRAE): 0.2264
Epoch: 262, Training loss (MRSE): -0.0015, Validation loss (MRSE): -0.0015, Training loss (MSE): -0.0015, Validation loss (MSE): -0.0015, Training accuracy (MAE): NaN, Validation accuracy (MAE): NaN, Training accuracy (MRAE): 0.2127, Validation accuracy (MRAE): 0.1671
Epoch: 264, Training loss (MRSE): -0.0033, Validation loss (MRSE): -0.0033, Training loss (MSE): -0.0033, Validation loss (MSE): -0.0033, Training accuracy (MAE): NaN, Validation accuracy (MAE): NaN, Training accuracy (MRAE): 0.1530, Validation accuracy (MRAE): 0.1048
Epoch: 266, Training loss (MRSE): -0.0052, Validation loss (MRSE): -0.0052, Training loss (MSE): -0.0052, Validation loss (MSE): -0.0052, Training accuracy (MAE): NaN, Validation accuracy (MAE): NaN, Training accuracy (MRAE): 0.0939, Validation accuracy (MRAE): 0.1235
Epoch: 268, Training loss (MRSE): -0.0066, Validation loss (MRSE): -0.0066, Training loss (MSE): -0.0066, Validation loss (MSE): -0.0066, Training accuracy (MAE): NaN, Validation accuracy (MAE): NaN, Training accuracy (MRAE): 0.1169, Validation accuracy (MRAE): 0.1213
Epoch: 270, Training loss (MRSE): -0.0071, Validation loss (MRSE): -0.0071, Training loss (MSE): -0.0071, Validation loss (MSE): -0.0071, Training accuracy (MAE): NaN, Validation accuracy (MAE): NaN, Training accuracy (MRAE): 0.1745, Validation accuracy (MRAE): 0.0867
Epoch: 272, Training loss (MRSE): -0.0066, Validation loss (MRSE): -0.0066, Training loss (MSE): -0.0066, Validation loss (MSE): -0.0066, Training accuracy (MAE): NaN, Validation accuracy (MAE): NaN, Training accuracy (MRAE): 0.2105, Validation accuracy (MRAE): 0.1311
Epoch: 274, Training loss (MRSE): -0.0052, Validation loss (MRSE): -0.0052, Training loss (MSE): -0.0052, Validation loss (MSE): -0.0052, Training accuracy (MAE): NaN, Validation accuracy (MAE): NaN, Training accuracy (MRAE): 0.2164, Validation accuracy (MRAE): 0.1822
Epoch: 276, Training loss (MRSE): -0.0033, Validation loss (MRSE): -0.0033, Training loss (MSE): -0.0033, Validation loss (MSE): -0.0033, Training accuracy (MAE): NaN, Validation accuracy (MAE): NaN, Training accuracy (MRAE): 0.1766, Validation accuracy (MRAE): 0.1661
Epoch: 278, Training loss (MRSE): -0.0015, Validation loss (MRSE): -0.0015, Training loss (MSE): -0.0015, Validation loss (MSE): -0.0015, Training accuracy (MAE): NaN, Validation accuracy (MAE): NaN, Training accuracy (MRAE): 0.1440, Validation accuracy (MRAE): 0.1667
Epoch: 280, Training loss (MRSE): 0.0000, Validation loss (MRSE): 0.0000, Training loss (MSE): 0.0000, Validation loss (MSE): 0.0000, Training accuracy (MAE): NaN, Validation accuracy (MAE): NaN, Training accuracy (MRAE): 0.1567, Validation accuracy (MRAE): 0.2153
Epoch: 282, Training loss (MRSE): 0.0015, Validation loss (MRSE): 0.0015, Training loss (MSE): 0.0015, Validation loss (MSE): 0.0015, Training accuracy (MAE): NaN, Validation accuracy (MAE): NaN, Training accuracy (MRAE): 0.1613, Validation accuracy (MRAE): 0.2409
Epoch: 284, Training loss (MRSE): 0.0033, Validation loss (MRSE): 0.0033, Training loss (MSE): 0.0033, Validation loss (MSE): 0.0033, Training accuracy (MAE): NaN, Validation accuracy (MAE): NaN, Training accuracy (MRAE): 0.1792, Validation accuracy (MRAE): 0.2428
Epoch: 286, Training loss (MRSE): 0.0052, Validation loss (MRSE): 0.0052, Training loss (MSE): 0.0052, Validation loss (MSE): 0.0052, Training accuracy (MAE): NaN, Validation accuracy (MAE): NaN, Training accuracy (MRAE): 0.1851, Validation accuracy (MRAE): 0.2228
Epoch: 288, Training loss (MRSE): 0.0066, Validation loss (MRSE): 0.0066, Training loss (MSE): 0.0066, Validation loss (MSE): 0.0066, Training accuracy (MAE): NaN, Validation accuracy (MAE): NaN, Training accuracy (MRAE): 0.2267, Validation accuracy (MRAE): 0.1725
Epoch: 290, Training loss (MRSE): 0.0071, Validation loss (MRSE): 0.0071, Training loss (MSE): 0.0071, Validation loss (MSE): 0.0071, Training accuracy (MAE): NaN, Validation accuracy (MAE): NaN, Training accuracy (MRAE): 0.2533, Validation accuracy (MRAE): 0.1170
Epoch: 292, Training loss (MRSE): 0.0066, Validation loss (MRSE): 0.0066, Training loss (MSE): 0.0066, Validation loss (MSE): 0.0066, Training accuracy (MAE): NaN, Validation accuracy (MAE): NaN, Training accuracy (MRAE): 0.2482, Validation accuracy (MRAE): 0.1303
Epoch: 294, Training loss (MRSE): 0.0052, Validation loss (MRSE): 0.0052, Training loss (MSE): 0.0052, Validation loss (MSE): 0.0052, Training accuracy (MAE): NaN, Validation accuracy (MAE): NaN, Training accuracy (MRAE): 0.1834, Validation accuracy (MRAE): 0.1510
Epoch: 296, Training loss (MRSE): 0.0033, Validation loss (MRSE): 0.0033, Training loss (MSE): 0.0033, Validation loss (MSE): 0.0033, Training accuracy (MAE): NaN, Validation accuracy (MAE): NaN, Training accuracy (MRAE): 0.1131, Validation accuracy (MRAE): 0.1143
Epoch: 298, Training loss (MRSE): 0.0015, Validation loss (MRSE): 0.0015, Training loss (MSE): 0.0015, Validation loss (MSE): 0.0015, Training accuracy (MAE): NaN, Validation accuracy (MAE): NaN, Training accuracy (MRAE): 0.0836, Validation accuracy (MRAE): 0.0980
Epoch: 300, Training loss (MRSE): 0.0000, Validation loss (MRSE): 0.0000, Training loss (MSE): 0.0000, Validation loss (MSE): 0.0000, Training accuracy (MAE): NaN, Validation accuracy (MAE): NaN, Training accuracy (MRAE): 0.0764, Validation accuracy (MRAE): 0.1216
Epoch: 302, Training loss (MRSE): -0.0013, Validation loss (MRSE): -0.0013, Training loss (MSE): -0.0013, Validation loss (MSE): -0.0013, Training accuracy (MAE): NaN, Validation accuracy (MAE): NaN, Training accuracy (MRAE): 0.1199, Validation accuracy (MRAE): 0.1719
Epoch: 304, Training loss (MRSE): -0.0020, Validation loss (MRSE): -0.0020, Training loss (MSE): -0.0020, Validation loss (MSE): -0.0020, Training accuracy (MAE): NaN, Validation accuracy (MAE): NaN, Training accuracy (MRAE): 0.1822, Validation accuracy (MRAE): 0.2020
Epoch: 306, Training loss (MRSE): -0.0019, Validation loss (MRSE): -0.0019, Training loss (MSE): -0.0019, Validation loss (MSE): -0.0019, Training accuracy (MAE): NaN, Validation accuracy (MAE): NaN, Training accuracy (MRAE): 0.2244, Validation accuracy (MRAE): 0.2211
Epoch: 308, Training loss (MRSE): -0.0012, Validation loss (MRSE): -0.0012, Training loss (MSE): -0.0012, Validation loss (MSE): -0.0012, Training accuracy (MAE): NaN, Validation accuracy (MAE): NaN, Training accuracy (MRAE): 0.2408, Validation accuracy (MRAE): 0.2151
Epoch: 310, Training loss (MRSE): 0.0000, Validation loss (MRSE): 0.0000, Training loss (MSE): 0.0000, Validation loss (MSE): 0.0000, Training accuracy (MAE): NaN, Validation accuracy (MAE): NaN, Training accuracy (MRAE): 0.2043, Validation accuracy (MRAE): 0.1827
Epoch: 312, Training loss (MRSE): 0.0012, Validation loss (MRSE): 0.0012, Training loss (MSE): 0.0012, Validation loss (MSE): 0.0012, Training accuracy (MAE): NaN, Validation accuracy (MAE): NaN, Training accuracy (MRAE): 0.1413, Validation accuracy (MRAE): 0.1613
Epoch: 314, Training loss (MRSE): 0.0019, Validation loss (MRSE): 0.0019, Training loss (MSE): 0.0019, Validation loss (MSE): 0.0019, Training accuracy (MAE): NaN, Validation accuracy (MAE): NaN, Training accuracy (MRAE): 0.1163, Validation accuracy (MRAE): 0.1682
Epoch: 316, Training loss (MRSE): 0.0020, Validation loss (MRSE): 0.0020, Training loss (MSE): 0.0020, Validation loss (MSE): 0.0020, Training accuracy (MAE): NaN, Validation accuracy (MAE): NaN, Training accuracy (MRAE): 0.1423, Validation accuracy (MRAE): 0.1779
Epoch: 318, Training loss (MRSE): 0.0013, Validation loss (MRSE): 0.0013, Training loss (MSE): 0.0013, Validation loss (MSE): 0.0013, Training accuracy (MAE): NaN, Validation accuracy (MAE): NaN, Training accuracy (MRAE): 0.1855, Validation accuracy (MRAE): 0.2173
Epoch: 320, Training loss (MRSE): 0.0000, Validation loss (MRSE): 0.0000, Training loss (MSE): 0.0000, Validation loss (MSE): 0.0000, Training accuracy (MAE): NaN, Validation accuracy (MAE): NaN, Training accuracy (MRAE): 0.1694, Validation accuracy (MRAE): 0.1970
Epoch: 322, Training loss (MRSE): -0.0015, Validation loss (MRSE): -0.0015, Training loss (MSE): -0.0015, Validation loss (MSE): -0.0015, Training accuracy (MAE): NaN, Validation accuracy (MAE): NaN, Training accuracy (MRAE): 0.1190, Validation accuracy (MRAE): 0.1739
Epoch: 324, Training loss (MRSE): -0.0033, Validation loss (MRSE): -0.0033, Training loss (MSE): -0.0033, Validation loss (MSE): -0.0033, Training accuracy (MAE): NaN, Validation accuracy (MAE): NaN, Training accuracy (MRAE): 0.0958, Validation accuracy (MRAE): 0.1634
Epoch: 326, Training loss (MRSE): -0.0052, Validation loss (MRSE): -0.0052, Training loss (MSE): -0.0052, Validation loss (MSE): -0.0052, Training accuracy (MAE): NaN, Validation accuracy (MAE): NaN, Training accuracy (MRAE): 0.1159, Validation accuracy (MRAE): 0.1039
Epoch: 328, Training loss (MRSE): -0.0066, Validation loss (MRSE): -0.0066, Training loss (MSE): -0.0066, Validation loss (MSE): -0.0066, Training accuracy (MAE): NaN, Validation accuracy (MAE): NaN, Training accuracy (MRAE): 0.1319, Validation accuracy (MRAE): 0.0899
Epoch: 330, Training loss (MRSE): -0.0071, Validation loss (MRSE): -0.0071, Training loss (MSE): -0.0071, Validation loss (MSE): -0.0071, Training accuracy (MAE): NaN, Validation accuracy (MAE): NaN, Training accuracy (MRAE): 0.0947, Validation accuracy (MRAE): 0.1330
Epoch: 332, Training loss (MRSE): -0.0066, Validation loss (MRSE): -0.0066, Training loss (MSE): -0.0066, Validation loss (MSE): -0.0066, Training accuracy (MAE): NaN, Validation accuracy (MAE): NaN, Training accuracy (MRAE): 0.0896, Validation accuracy (MRAE): 0.1538
Epoch: 334, Training loss (MRSE): -0.0052, Validation loss (MRSE): -0.0052, Training loss (MSE): -0.0052, Validation loss (MSE): -0.0052, Training accuracy (MAE): NaN, Validation accuracy (MAE): NaN, Training accuracy (MRAE): 0.1262, Validation accuracy (MRAE): 0.1167
Epoch: 336, Training loss (MRSE): -0.0033, Validation loss (MRSE): -0.0033, Training loss (MSE): -0.0033, Validation loss (MSE): -0.0033, Training accuracy (MAE): NaN, Validation accuracy (MAE): NaN, Training accuracy (MRAE): 0.1924, Validation accuracy (MRAE): 0.1000
