Epoch: 0,	Training loss (MRSE): 0.959355	,Validation loss (MRSE): 0.93812	,Training loss (MSE): 4.00074e+17	,Validation loss (MSE): 3.60062e+17	,Training accuracy (MAE): -2.37737e+08	,Validation accuracy (MAE): -1.99086e+08	,Training accuracy (MRAE): 0.033222	,Validation accuracy (MRAE): 0.0531244
Epoch: 166,	Training loss (MRSE): 0.907112	,Validation loss (MRSE): 0.883667	,Training loss (MSE): 2.43568e+16	,Validation loss (MSE): 3.24831e+17	,Training accuracy (MAE): -2.9539e+07	,Validation accuracy (MAE): -2.06698e+08	,Training accuracy (MRAE): 0.0772898	,Validation accuracy (MRAE): 0.0965144
Epoch: 168,	Training loss (MRSE): 0.923001	,Validation loss (MRSE): 0.905327	,Training loss (MSE): 2.42309e+16	,Validation loss (MSE): 3.58694e+17	,Training accuracy (MAE): -2.71682e+07	,Validation accuracy (MAE): -2.05384e+08	,Training accuracy (MRAE): 0.063564	,Validation accuracy (MRAE): 0.0810671
Epoch: 170,	Training loss (MRSE): 0.91337	,Validation loss (MRSE): 0.915943	,Training loss (MSE): 2.43992e+16	,Validation loss (MSE): 3.41033e+17	,Training accuracy (MAE): -2.75903e+07	,Validation accuracy (MAE): -2.02522e+08	,Training accuracy (MRAE): 0.070785	,Validation accuracy (MRAE): 0.0718113
Epoch: 172,	Training loss (MRSE): 0.931798	,Validation loss (MRSE): 0.905447	,Training loss (MSE): 2.46709e+16	,Validation loss (MSE): 2.8012e+17	,Training accuracy (MAE): -2.62989e+07	,Validation accuracy (MAE): -1.81989e+08	,Training accuracy (MRAE): 0.0552065	,Validation accuracy (MRAE): 0.0787508
Epoch: 174,	Training loss (MRSE): 0.924573	,Validation loss (MRSE): 0.911624	,Training loss (MSE): 2.58923e+16	,Validation loss (MSE): 2.66783e+17	,Training accuracy (MAE): -3.34938e+07	,Validation accuracy (MAE): -1.84442e+08	,Training accuracy (MRAE): 0.0596183	,Validation accuracy (MRAE): 0.0745653
Epoch: 176,	Training loss (MRSE): 0.915391	,Validation loss (MRSE): 0.893189	,Training loss (MSE): 2.52427e+16	,Validation loss (MSE): 2.67481e+17	,Training accuracy (MAE): -3.30963e+07	,Validation accuracy (MAE): -1.82211e+08	,Training accuracy (MRAE): 0.068141	,Validation accuracy (MRAE): 0.0858308
Epoch: 178,	Training loss (MRSE): 0.924102	,Validation loss (MRSE): 0.912461	,Training loss (MSE): 2.47216e+16	,Validation loss (MSE): 2.56853e+17	,Training accuracy (MAE): -3.04879e+07	,Validation accuracy (MAE): -1.75404e+08	,Training accuracy (MRAE): 0.0634393	,Validation accuracy (MRAE): 0.0713406
Epoch: 180,	Training loss (MRSE): 0.929066	,Validation loss (MRSE): 0.910597	,Training loss (MSE): 2.47467e+16	,Validation loss (MSE): 2.62104e+17	,Training accuracy (MAE): -3.16836e+07	,Validation accuracy (MAE): -1.81357e+08	,Training accuracy (MRAE): 0.0553286	,Validation accuracy (MRAE): 0.0738471
Epoch: 182,	Training loss (MRSE): 0.921961	,Validation loss (MRSE): 0.903042	,Training loss (MSE): 2.46224e+16	,Validation loss (MSE): 2.49782e+17	,Training accuracy (MAE): -3.06386e+07	,Validation accuracy (MAE): -1.7237e+08	,Training accuracy (MRAE): 0.0623409	,Validation accuracy (MRAE): 0.0776045
Epoch: 184,	Training loss (MRSE): 0.918564	,Validation loss (MRSE): 0.89071	,Training loss (MSE): 2.42458e+16	,Validation loss (MSE): 2.39082e+17	,Training accuracy (MAE): -2.81304e+07	,Validation accuracy (MAE): -1.65031e+08	,Training accuracy (MRAE): 0.0649495	,Validation accuracy (MRAE): 0.0858968
Epoch: 186,	Training loss (MRSE): 0.883271	,Validation loss (MRSE): 0.872068	,Training loss (MSE): 2.41968e+16	,Validation loss (MSE): 2.45164e+17	,Training accuracy (MAE): -3.09783e+07	,Validation accuracy (MAE): -1.72722e+08	,Training accuracy (MRAE): 0.0881306	,Validation accuracy (MRAE): 0.102314
Epoch: 188,	Training loss (MRSE): 0.889845	,Validation loss (MRSE): 0.889016	,Training loss (MSE): 2.51877e+16	,Validation loss (MSE): 2.49777e+17	,Training accuracy (MAE): -3.7572e+07	,Validation accuracy (MAE): -1.7598e+08	,Training accuracy (MRAE): 0.0842678	,Validation accuracy (MRAE): 0.0916963
Epoch: 190,	Training loss (MRSE): 0.913868	,Validation loss (MRSE): 0.895565	,Training loss (MSE): 2.45872e+16	,Validation loss (MSE): 2.333e+17	,Training accuracy (MAE): -3.13175e+07	,Validation accuracy (MAE): -1.59584e+08	,Training accuracy (MRAE): 0.0668469	,Validation accuracy (MRAE): 0.0860592
Epoch: 192,	Training loss (MRSE): 0.909665	,Validation loss (MRSE): 0.910698	,Training loss (MSE): 2.45183e+16	,Validation loss (MSE): 2.54081e+17	,Training accuracy (MAE): -3.35832e+07	,Validation accuracy (MAE): -1.71088e+08	,Training accuracy (MRAE): 0.0716696	,Validation accuracy (MRAE): 0.0728401
Epoch: 194,	Training loss (MRSE): 0.911772	,Validation loss (MRSE): 0.918355	,Training loss (MSE): 2.50026e+16	,Validation loss (MSE): 2.61847e+17	,Training accuracy (MAE): -3.78315e+07	,Validation accuracy (MAE): -1.79477e+08	,Training accuracy (MRAE): 0.0688164	,Validation accuracy (MRAE): 0.0673939
Epoch: 196,	Training loss (MRSE): 0.936542	,Validation loss (MRSE): 0.904598	,Training loss (MSE): 2.49834e+16	,Validation loss (MSE): 2.69555e+17	,Training accuracy (MAE): -3.19496e+07	,Validation accuracy (MAE): -1.71198e+08	,Training accuracy (MRAE): 0.050715	,Validation accuracy (MRAE): 0.078225
Epoch: 198,	Training loss (MRSE): 0.939516	,Validation loss (MRSE): 0.91289	,Training loss (MSE): 2.61996e+16	,Validation loss (MSE): 3.36526e+17	,Training accuracy (MAE): -3.22609e+07	,Validation accuracy (MAE): -1.98752e+08	,Training accuracy (MRAE): 0.0505466	,Validation accuracy (MRAE): 0.0694778
Epoch: 200,	Training loss (MRSE): 0.924566	,Validation loss (MRSE): 0.910161	,Training loss (MSE): 2.54155e+16	,Validation loss (MSE): 4.318e+17	,Training accuracy (MAE): -3.58406e+07	,Validation accuracy (MAE): -2.32024e+08	,Training accuracy (MRAE): 0.0594044	,Validation accuracy (MRAE): 0.0742138
Epoch: 202,	Training loss (MRSE): 0.91034	,Validation loss (MRSE): 0.909649	,Training loss (MSE): 2.51785e+16	,Validation loss (MSE): 4.26747e+17	,Training accuracy (MAE): -3.74497e+07	,Validation accuracy (MAE): -2.33172e+08	,Training accuracy (MRAE): 0.0711365	,Validation accuracy (MRAE): 0.0749774
Epoch: 204,	Training loss (MRSE): 0.905082	,Validation loss (MRSE): 0.911471	,Training loss (MSE): 2.59979e+16	,Validation loss (MSE): 3.9333e+17	,Training accuracy (MAE): -4.0344e+07	,Validation accuracy (MAE): -2.29547e+08	,Training accuracy (MRAE): 0.0741139	,Validation accuracy (MRAE): 0.0698405
Epoch: 206,	Training loss (MRSE): 0.914748	,Validation loss (MRSE): 0.91736	,Training loss (MSE): 2.44947e+16	,Validation loss (MSE): 3.61278e+17	,Training accuracy (MAE): -3.48139e+07	,Validation accuracy (MAE): -2.15168e+08	,Training accuracy (MRAE): 0.0705241	,Validation accuracy (MRAE): 0.0692872
Epoch: 208,	Training loss (MRSE): 0.90593	,Validation loss (MRSE): 0.894367	,Training loss (MSE): 2.42586e+16	,Validation loss (MSE): 4.1085e+17	,Training accuracy (MAE): -3.15695e+07	,Validation accuracy (MAE): -2.20357e+08	,Training accuracy (MRAE): 0.0746094	,Validation accuracy (MRAE): 0.0873448
Epoch: 210,	Training loss (MRSE): 0.904044	,Validation loss (MRSE): 0.913276	,Training loss (MSE): 2.35609e+16	,Validation loss (MSE): 4.56503e+17	,Training accuracy (MAE): -3.07932e+07	,Validation accuracy (MAE): -2.36659e+08	,Training accuracy (MRAE): 0.0767402	,Validation accuracy (MRAE): 0.0684246
Epoch: 212,	Training loss (MRSE): 0.899018	,Validation loss (MRSE): 0.890177	,Training loss (MSE): 2.63132e+16	,Validation loss (MSE): 5.41523e+17	,Training accuracy (MAE): -4.14323e+07	,Validation accuracy (MAE): -2.6272e+08	,Training accuracy (MRAE): 0.0774794	,Validation accuracy (MRAE): 0.0870807
Epoch: 214,	Training loss (MRSE): 0.904945	,Validation loss (MRSE): 0.91176	,Training loss (MSE): 2.59268e+16	,Validation loss (MSE): 5.51596e+17	,Training accuracy (MAE): -4.28256e+07	,Validation accuracy (MAE): -2.69334e+08	,Training accuracy (MRAE): 0.0712377	,Validation accuracy (MRAE): 0.0737146
Epoch: 216,	Training loss (MRSE): 0.906127	,Validation loss (MRSE): 0.915962	,Training loss (MSE): 2.53052e+16	,Validation loss (MSE): 5.29063e+17	,Training accuracy (MAE): -3.82082e+07	,Validation accuracy (MAE): -2.61758e+08	,Training accuracy (MRAE): 0.0706318	,Validation accuracy (MRAE): 0.0696228
Epoch: 218,	Training loss (MRSE): 0.883532	,Validation loss (MRSE): 0.914929	,Training loss (MSE): 2.42152e+16	,Validation loss (MSE): 5.06358e+17	,Training accuracy (MAE): -3.70441e+07	,Validation accuracy (MAE): -2.53967e+08	,Training accuracy (MRAE): 0.0841767	,Validation accuracy (MRAE): 0.067765
Epoch: 220,	Training loss (MRSE): 0.88807	,Validation loss (MRSE): 0.913593	,Training loss (MSE): 2.45491e+16	,Validation loss (MSE): 4.83337e+17	,Training accuracy (MAE): -4.03093e+07	,Validation accuracy (MAE): -2.51758e+08	,Training accuracy (MRAE): 0.0834393	,Validation accuracy (MRAE): 0.0678177
Epoch: 222,	Training loss (MRSE): 0.896986	,Validation loss (MRSE): 0.884844	,Training loss (MSE): 2.74203e+16	,Validation loss (MSE): 4.52022e+17	,Training accuracy (MAE): -5.17875e+07	,Validation accuracy (MAE): -2.48707e+08	,Training accuracy (MRAE): 0.0710674	,Validation accuracy (MRAE): 0.0854116
Epoch: 224,	Training loss (MRSE): 0.892157	,Validation loss (MRSE): 0.917933	,Training loss (MSE): 2.68492e+16	,Validation loss (MSE): 3.97337e+17	,Training accuracy (MAE): -4.3244e+07	,Validation accuracy (MAE): -2.17811e+08	,Training accuracy (MRAE): 0.0793542	,Validation accuracy (MRAE): 0.0683681
Epoch: 226,	Training loss (MRSE): 0.892871	,Validation loss (MRSE): 0.913425	,Training loss (MSE): 2.68237e+16	,Validation loss (MSE): 3.59259e+17	,Training accuracy (MAE): -4.77306e+07	,Validation accuracy (MAE): -2.10386e+08	,Training accuracy (MRAE): 0.081019	,Validation accuracy (MRAE): 0.0684486
Epoch: 228,	Training loss (MRSE): 0.910974	,Validation loss (MRSE): 0.924095	,Training loss (MSE): 2.59441e+16	,Validation loss (MSE): 3.24445e+17	,Training accuracy (MAE): -4.42272e+07	,Validation accuracy (MAE): -1.97106e+08	,Training accuracy (MRAE): 0.0662406	,Validation accuracy (MRAE): 0.0626698
Epoch: 230,	Training loss (MRSE): 0.903166	,Validation loss (MRSE): 0.924089	,Training loss (MSE): 2.5873e+16	,Validation loss (MSE): 3.37219e+17	,Training accuracy (MAE): -3.58043e+07	,Validation accuracy (MAE): -1.93809e+08	,Training accuracy (MRAE): 0.0716377	,Validation accuracy (MRAE): 0.0627219
Epoch: 232,	Training loss (MRSE): 0.920897	,Validation loss (MRSE): 0.896604	,Training loss (MSE): 2.63579e+16	,Validation loss (MSE): 3.65814e+17	,Training accuracy (MAE): -3.98538e+07	,Validation accuracy (MAE): -1.96213e+08	,Training accuracy (MRAE): 0.0597766	,Validation accuracy (MRAE): 0.0837001
Epoch: 234,	Training loss (MRSE): 0.910537	,Validation loss (MRSE): 0.920491	,Training loss (MSE): 2.49279e+16	,Validation loss (MSE): 3.37145e+17	,Training accuracy (MAE): -3.34812e+07	,Validation accuracy (MAE): -1.79748e+08	,Training accuracy (MRAE): 0.067482	,Validation accuracy (MRAE): 0.0630187
Epoch: 236,	Training loss (MRSE): 0.918574	,Validation loss (MRSE): 0.90857	,Training loss (MSE): 2.52595e+16	,Validation loss (MSE): 3.44249e+17	,Training accuracy (MAE): -3.46283e+07	,Validation accuracy (MAE): -1.83381e+08	,Training accuracy (MRAE): 0.0627869	,Validation accuracy (MRAE): 0.0732021
Epoch: 238,	Training loss (MRSE): 0.899899	,Validation loss (MRSE): 0.907721	,Training loss (MSE): 2.65992e+16	,Validation loss (MSE): 3.59223e+17	,Training accuracy (MAE): -4.09276e+07	,Validation accuracy (MAE): -1.96621e+08	,Training accuracy (MRAE): 0.0790576	,Validation accuracy (MRAE): 0.0767359
Epoch: 240,	Training loss (MRSE): 0.915549	,Validation loss (MRSE): 0.90803	,Training loss (MSE): 2.51176e+16	,Validation loss (MSE): 3.57905e+17	,Training accuracy (MAE): -3.53904e+07	,Validation accuracy (MAE): -1.93801e+08	,Training accuracy (MRAE): 0.0632589	,Validation accuracy (MRAE): 0.0748609
Epoch: 242,	Training loss (MRSE): 0.900539	,Validation loss (MRSE): 0.906805	,Training loss (MSE): 2.52247e+16	,Validation loss (MSE): 3.51526e+17	,Training accuracy (MAE): -3.39881e+07	,Validation accuracy (MAE): -1.90651e+08	,Training accuracy (MRAE): 0.0773015	,Validation accuracy (MRAE): 0.0734488
Epoch: 244,	Training loss (MRSE): 0.908522	,Validation loss (MRSE): 0.918393	,Training loss (MSE): 2.43705e+16	,Validation loss (MSE): 3.15067e+17	,Training accuracy (MAE): -2.45554e+07	,Validation accuracy (MAE): -1.69109e+08	,Training accuracy (MRAE): 0.0747302	,Validation accuracy (MRAE): 0.0673099
Epoch: 246,	Training loss (MRSE): 0.90856	,Validation loss (MRSE): 0.913848	,Training loss (MSE): 2.39966e+16	,Validation loss (MSE): 3.20376e+17	,Training accuracy (MAE): -2.50679e+07	,Validation accuracy (MAE): -1.77383e+08	,Training accuracy (MRAE): 0.0712044	,Validation accuracy (MRAE): 0.0709556
Epoch: 248,	Training loss (MRSE): 0.908298	,Validation loss (MRSE): 0.894934	,Training loss (MSE): 2.37752e+16	,Validation loss (MSE): 3.34203e+17	,Training accuracy (MAE): -2.63946e+07	,Validation accuracy (MAE): -1.80759e+08	,Training accuracy (MRAE): 0.0716122	,Validation accuracy (MRAE): 0.0855248
Epoch: 250,	Training loss (MRSE): 0.921658	,Validation loss (MRSE): 0.910139	,Training loss (MSE): 2.48247e+16	,Validation loss (MSE): 3.49178e+17	,Training accuracy (MAE): -2.74549e+07	,Validation accuracy (MAE): -1.82627e+08	,Training accuracy (MRAE): 0.0618832	,Validation accuracy (MRAE): 0.0728313
Epoch: 252,	Training loss (MRSE): 0.919891	,Validation loss (MRSE): 0.895596	,Training loss (MSE): 2.40453e+16	,Validation loss (MSE): 3.80917e+17	,Training accuracy (MAE): -2.69801e+07	,Validation accuracy (MAE): -1.97813e+08	,Training accuracy (MRAE): 0.0653618	,Validation accuracy (MRAE): 0.0842244
Epoch: 254,	Training loss (MRSE): 0.915491	,Validation loss (MRSE): 0.889869	,Training loss (MSE): 2.36462e+16	,Validation loss (MSE): 3.8696e+17	,Training accuracy (MAE): -2.60435e+07	,Validation accuracy (MAE): -2.02356e+08	,Training accuracy (MRAE): 0.067696	,Validation accuracy (MRAE): 0.0886487
Epoch: 256,	Training loss (MRSE): 0.895454	,Validation loss (MRSE): 0.896802	,Training loss (MSE): 2.33585e+16	,Validation loss (MSE): 4.02744e+17	,Training accuracy (MAE): -2.62114e+07	,Validation accuracy (MAE): -2.13457e+08	,Training accuracy (MRAE): 0.0813299	,Validation accuracy (MRAE): 0.0817448
Epoch: 258,	Training loss (MRSE): 0.902445	,Validation loss (MRSE): 0.889051	,Training loss (MSE): 2.34128e+16	,Validation loss (MSE): 4.16075e+17	,Training accuracy (MAE): -2.69374e+07	,Validation accuracy (MAE): -2.20149e+08	,Training accuracy (MRAE): 0.0751161	,Validation accuracy (MRAE): 0.0887089
Epoch: 260,	Training loss (MRSE): 0.912638	,Validation loss (MRSE): 0.886791	,Training loss (MSE): 2.3813e+16	,Validation loss (MSE): 4.36669e+17	,Training accuracy (MAE): -2.6399e+07	,Validation accuracy (MAE): -2.22962e+08	,Training accuracy (MRAE): 0.0684893	,Validation accuracy (MRAE): 0.0935278
Epoch: 262,	Training loss (MRSE): 0.918038	,Validation loss (MRSE): 0.904849	,Training loss (MSE): 2.32499e+16	,Validation loss (MSE): 4.67087e+17	,Training accuracy (MAE): -2.54569e+07	,Validation accuracy (MAE): -2.33832e+08	,Training accuracy (MRAE): 0.0650715	,Validation accuracy (MRAE): 0.0796884
Epoch: 264,	Training loss (MRSE): 0.900742	,Validation loss (MRSE): 0.896165	,Training loss (MSE): 2.33982e+16	,Validation loss (MSE): 4.98901e+17	,Training accuracy (MAE): -2.70156e+07	,Validation accuracy (MAE): -2.42659e+08	,Training accuracy (MRAE): 0.0774949	,Validation accuracy (MRAE): 0.0868235
Epoch: 266,	Training loss (MRSE): 0.901364	,Validation loss (MRSE): 0.898683	,Training loss (MSE): 2.36812e+16	,Validation loss (MSE): 4.95068e+17	,Training accuracy (MAE): -2.68237e+07	,Validation accuracy (MAE): -2.41801e+08	,Training accuracy (MRAE): 0.078208	,Validation accuracy (MRAE): 0.0834567
Epoch: 268,	Training loss (MRSE): 0.902996	,Validation loss (MRSE): 0.886254	,Training loss (MSE): 2.42411e+16	,Validation loss (MSE): 5.18238e+17	,Training accuracy (MAE): -3.0756e+07	,Validation accuracy (MAE): -2.47753e+08	,Training accuracy (MRAE): 0.0732365	,Validation accuracy (MRAE): 0.0940641
Epoch: 270,	Training loss (MRSE): 0.90173	,Validation loss (MRSE): 0.896407	,Training loss (MSE): 2.45064e+16	,Validation loss (MSE): 5.15092e+17	,Training accuracy (MAE): -3.32402e+07	,Validation accuracy (MAE): -2.52022e+08	,Training accuracy (MRAE): 0.0716937	,Validation accuracy (MRAE): 0.0846889
Epoch: 272,	Training loss (MRSE): 0.905914	,Validation loss (MRSE): 0.901244	,Training loss (MSE): 2.33894e+16	,Validation loss (MSE): 5.00403e+17	,Training accuracy (MAE): -2.55538e+07	,Validation accuracy (MAE): -2.47433e+08	,Training accuracy (MRAE): 0.0723732	,Validation accuracy (MRAE): 0.0837758
Epoch: 274,	Training loss (MRSE): 0.901477	,Validation loss (MRSE): 0.900256	,Training loss (MSE): 2.42123e+16	,Validation loss (MSE): 5.42326e+17	,Training accuracy (MAE): -2.93811e+07	,Validation accuracy (MAE): -2.58683e+08	,Training accuracy (MRAE): 0.0774367	,Validation accuracy (MRAE): 0.081303
Epoch: 276,	Training loss (MRSE): 0.891075	,Validation loss (MRSE): 0.887814	,Training loss (MSE): 2.45795e+16	,Validation loss (MSE): 5.50229e+17	,Training accuracy (MAE): -2.78439e+07	,Validation accuracy (MAE): -2.596e+08	,Training accuracy (MRAE): 0.0869273	,Validation accuracy (MRAE): 0.0915522
Epoch: 278,	Training loss (MRSE): 0.884363	,Validation loss (MRSE): 0.881756	,Training loss (MSE): 2.71116e+16	,Validation loss (MSE): 5.91833e+17	,Training accuracy (MAE): -3.87067e+07	,Validation accuracy (MAE): -2.7874e+08	,Training accuracy (MRAE): 0.0867525	,Validation accuracy (MRAE): 0.0960547
Epoch: 280,	Training loss (MRSE): 0.898184	,Validation loss (MRSE): 0.886261	,Training loss (MSE): 2.47438e+16	,Validation loss (MSE): 5.32022e+17	,Training accuracy (MAE): -3.36218e+07	,Validation accuracy (MAE): -2.63276e+08	,Training accuracy (MRAE): 0.0782974	,Validation accuracy (MRAE): 0.0908591
Epoch: 282,	Training loss (MRSE): 0.912753	,Validation loss (MRSE): 0.90044	,Training loss (MSE): 2.37876e+16	,Validation loss (MSE): 4.65838e+17	,Training accuracy (MAE): -2.70408e+07	,Validation accuracy (MAE): -2.40996e+08	,Training accuracy (MRAE): 0.0678171	,Validation accuracy (MRAE): 0.0805984
Epoch: 284,	Training loss (MRSE): 0.896501	,Validation loss (MRSE): 0.901903	,Training loss (MSE): 2.44525e+16	,Validation loss (MSE): 4.53883e+17	,Training accuracy (MAE): -2.90289e+07	,Validation accuracy (MAE): -2.36249e+08	,Training accuracy (MRAE): 0.0807653	,Validation accuracy (MRAE): 0.0779658
Epoch: 286,	Training loss (MRSE): 0.889621	,Validation loss (MRSE): 0.9049	,Training loss (MSE): 2.56404e+16	,Validation loss (MSE): 4.74265e+17	,Training accuracy (MAE): -3.38744e+07	,Validation accuracy (MAE): -2.37223e+08	,Training accuracy (MRAE): 0.0865424	,Validation accuracy (MRAE): 0.0778094
Epoch: 288,	Training loss (MRSE): 0.913907	,Validation loss (MRSE): 0.903831	,Training loss (MSE): 2.46101e+16	,Validation loss (MSE): 4.87628e+17	,Training accuracy (MAE): -3.26182e+07	,Validation accuracy (MAE): -2.40276e+08	,Training accuracy (MRAE): 0.070378	,Validation accuracy (MRAE): 0.0849433
Epoch: 290,	Training loss (MRSE): 0.880027	,Validation loss (MRSE): 0.912457	,Training loss (MSE): 2.74456e+16	,Validation loss (MSE): 5.79589e+17	,Training accuracy (MAE): -4.2681e+07	,Validation accuracy (MAE): -2.67465e+08	,Training accuracy (MRAE): 0.0923853	,Validation accuracy (MRAE): 0.0698487
Epoch: 292,	Training loss (MRSE): 0.901329	,Validation loss (MRSE): 0.912415	,Training loss (MSE): 2.5036e+16	,Validation loss (MSE): 5.09143e+17	,Training accuracy (MAE): -3.19999e+07	,Validation accuracy (MAE): -2.48527e+08	,Training accuracy (MRAE): 0.0784149	,Validation accuracy (MRAE): 0.0718429
Epoch: 294,	Training loss (MRSE): 0.893841	,Validation loss (MRSE): 0.920751	,Training loss (MSE): 2.44322e+16	,Validation loss (MSE): 5.15899e+17	,Training accuracy (MAE): -2.95371e+07	,Validation accuracy (MAE): -2.49465e+08	,Training accuracy (MRAE): 0.0842952	,Validation accuracy (MRAE): 0.0650916
Epoch: 296,	Training loss (MRSE): 0.911284	,Validation loss (MRSE): 0.916864	,Training loss (MSE): 2.27678e+16	,Validation loss (MSE): 4.88277e+17	,Training accuracy (MAE): -2.61213e+07	,Validation accuracy (MAE): -2.43484e+08	,Training accuracy (MRAE): 0.0697952	,Validation accuracy (MRAE): 0.0686165
Epoch: 298,	Training loss (MRSE): 0.897209	,Validation loss (MRSE): 0.923571	,Training loss (MSE): 2.28114e+16	,Validation loss (MSE): 4.77869e+17	,Training accuracy (MAE): -2.61437e+07	,Validation accuracy (MAE): -2.42366e+08	,Training accuracy (MRAE): 0.0833548	,Validation accuracy (MRAE): 0.0623917
