Epoch: 0,	Training loss (MRSE): 0.823588	,Validation loss (MRSE): 0.805589	,Training loss (MSE): 5.53848e+17	,Validation loss (MSE): 6.98209e+17	,Training accuracy (MAE): -2.57638e+08	,Validation accuracy (MAE): -3.17027e+08	,Training accuracy (MRAE): 0.11933	,Validation accuracy (MRAE): 0.131696
Epoch: 168,	Training loss (MRSE): 0.612413	,Validation loss (MRSE): 0.700816	,Training loss (MSE): 6.17647e+16	,Validation loss (MSE): 1.04965e+17	,Training accuracy (MAE): -3.43875e+07	,Validation accuracy (MAE): -4.40842e+07	,Training accuracy (MRAE): 0.267501	,Validation accuracy (MRAE): 0.207537
Epoch: 170,	Training loss (MRSE): 0.573215	,Validation loss (MRSE): 0.771732	,Training loss (MSE): 5.72443e+16	,Validation loss (MSE): 1.20387e+17	,Training accuracy (MAE): -3.44262e+07	,Validation accuracy (MAE): -6.09146e+07	,Training accuracy (MRAE): 0.290503	,Validation accuracy (MRAE): 0.143997
Epoch: 172,	Training loss (MRSE): 0.579818	,Validation loss (MRSE): 0.74812	,Training loss (MSE): 6.42395e+16	,Validation loss (MSE): 1.15384e+17	,Training accuracy (MAE): -3.37463e+07	,Validation accuracy (MAE): -5.41476e+07	,Training accuracy (MRAE): 0.292271	,Validation accuracy (MRAE): 0.172776
Epoch: 174,	Training loss (MRSE): 0.583031	,Validation loss (MRSE): 0.73513	,Training loss (MSE): 5.4131e+16	,Validation loss (MSE): 1.09774e+17	,Training accuracy (MAE): -3.08689e+07	,Validation accuracy (MAE): -4.8619e+07	,Training accuracy (MRAE): 0.288306	,Validation accuracy (MRAE): 0.178072
Epoch: 176,	Training loss (MRSE): 0.613063	,Validation loss (MRSE): 0.733638	,Training loss (MSE): 7.46276e+16	,Validation loss (MSE): 1.31554e+17	,Training accuracy (MAE): -3.99571e+07	,Validation accuracy (MAE): -5.94547e+07	,Training accuracy (MRAE): 0.26054	,Validation accuracy (MRAE): 0.175163
Epoch: 178,	Training loss (MRSE): 0.542771	,Validation loss (MRSE): 0.71919	,Training loss (MSE): 5.80801e+16	,Validation loss (MSE): 1.30981e+17	,Training accuracy (MAE): -3.30793e+07	,Validation accuracy (MAE): -6.48054e+07	,Training accuracy (MRAE): 0.319477	,Validation accuracy (MRAE): 0.197342
Epoch: 180,	Training loss (MRSE): 0.59333	,Validation loss (MRSE): 0.732418	,Training loss (MSE): 7.57796e+16	,Validation loss (MSE): 1.32298e+17	,Training accuracy (MAE): -3.99122e+07	,Validation accuracy (MAE): -6.18817e+07	,Training accuracy (MRAE): 0.271857	,Validation accuracy (MRAE): 0.179791
Epoch: 182,	Training loss (MRSE): 0.597637	,Validation loss (MRSE): 0.740136	,Training loss (MSE): 6.69261e+16	,Validation loss (MSE): 1.29936e+17	,Training accuracy (MAE): -3.74049e+07	,Validation accuracy (MAE): -6.30524e+07	,Training accuracy (MRAE): 0.274671	,Validation accuracy (MRAE): 0.17709
Epoch: 184,	Training loss (MRSE): 0.570817	,Validation loss (MRSE): 0.705704	,Training loss (MSE): 8.61141e+16	,Validation loss (MSE): 1.39693e+17	,Training accuracy (MAE): -4.41477e+07	,Validation accuracy (MAE): -6.78306e+07	,Training accuracy (MRAE): 0.296222	,Validation accuracy (MRAE): 0.202765
Epoch: 186,	Training loss (MRSE): 0.593219	,Validation loss (MRSE): 0.7104	,Training loss (MSE): 6.91064e+16	,Validation loss (MSE): 1.24695e+17	,Training accuracy (MAE): -3.85749e+07	,Validation accuracy (MAE): -6.05097e+07	,Training accuracy (MRAE): 0.281829	,Validation accuracy (MRAE): 0.201025
Epoch: 188,	Training loss (MRSE): 0.603412	,Validation loss (MRSE): 0.714247	,Training loss (MSE): 8.11249e+16	,Validation loss (MSE): 1.22631e+17	,Training accuracy (MAE): -4.30769e+07	,Validation accuracy (MAE): -5.5208e+07	,Training accuracy (MRAE): 0.271091	,Validation accuracy (MRAE): 0.197032
Epoch: 190,	Training loss (MRSE): 0.668456	,Validation loss (MRSE): 0.724576	,Training loss (MSE): 9.15367e+16	,Validation loss (MSE): 1.32086e+17	,Training accuracy (MAE): -4.75051e+07	,Validation accuracy (MAE): -5.7816e+07	,Training accuracy (MRAE): 0.217644	,Validation accuracy (MRAE): 0.181958
Epoch: 192,	Training loss (MRSE): 0.589021	,Validation loss (MRSE): 0.730023	,Training loss (MSE): 6.76337e+16	,Validation loss (MSE): 1.40405e+17	,Training accuracy (MAE): -3.87158e+07	,Validation accuracy (MAE): -6.05351e+07	,Training accuracy (MRAE): 0.284359	,Validation accuracy (MRAE): 0.180599
Epoch: 194,	Training loss (MRSE): 0.591158	,Validation loss (MRSE): 0.723743	,Training loss (MSE): 6.36425e+16	,Validation loss (MSE): 1.2394e+17	,Training accuracy (MAE): -3.63235e+07	,Validation accuracy (MAE): -5.3523e+07	,Training accuracy (MRAE): 0.283058	,Validation accuracy (MRAE): 0.183846
Epoch: 196,	Training loss (MRSE): 0.53874	,Validation loss (MRSE): 0.723399	,Training loss (MSE): 7.24473e+16	,Validation loss (MSE): 1.23569e+17	,Training accuracy (MAE): -4.08857e+07	,Validation accuracy (MAE): -5.70127e+07	,Training accuracy (MRAE): 0.322138	,Validation accuracy (MRAE): 0.195039
Epoch: 198,	Training loss (MRSE): 0.600931	,Validation loss (MRSE): 0.725651	,Training loss (MSE): 6.59843e+16	,Validation loss (MSE): 1.11028e+17	,Training accuracy (MAE): -3.83032e+07	,Validation accuracy (MAE): -4.66064e+07	,Training accuracy (MRAE): 0.272257	,Validation accuracy (MRAE): 0.189357
Epoch: 200,	Training loss (MRSE): 0.578603	,Validation loss (MRSE): 0.732937	,Training loss (MSE): 6.54879e+16	,Validation loss (MSE): 1.19888e+17	,Training accuracy (MAE): -3.6676e+07	,Validation accuracy (MAE): -5.3587e+07	,Training accuracy (MRAE): 0.293527	,Validation accuracy (MRAE): 0.179842
Epoch: 202,	Training loss (MRSE): 0.567373	,Validation loss (MRSE): 0.707301	,Training loss (MSE): 6.7865e+16	,Validation loss (MSE): 1.22595e+17	,Training accuracy (MAE): -3.6641e+07	,Validation accuracy (MAE): -5.589e+07	,Training accuracy (MRAE): 0.29913	,Validation accuracy (MRAE): 0.206982
Epoch: 204,	Training loss (MRSE): 0.551186	,Validation loss (MRSE): 0.726647	,Training loss (MSE): 6.83811e+16	,Validation loss (MSE): 1.24282e+17	,Training accuracy (MAE): -3.70383e+07	,Validation accuracy (MAE): -5.44795e+07	,Training accuracy (MRAE): 0.31154	,Validation accuracy (MRAE): 0.181061
Epoch: 206,	Training loss (MRSE): 0.620851	,Validation loss (MRSE): 0.736215	,Training loss (MSE): 6.60898e+16	,Validation loss (MSE): 1.22437e+17	,Training accuracy (MAE): -3.60354e+07	,Validation accuracy (MAE): -5.30315e+07	,Training accuracy (MRAE): 0.256959	,Validation accuracy (MRAE): 0.18301
Epoch: 208,	Training loss (MRSE): 0.610326	,Validation loss (MRSE): 0.734008	,Training loss (MSE): 5.83422e+16	,Validation loss (MSE): 1.20911e+17	,Training accuracy (MAE): -3.23124e+07	,Validation accuracy (MAE): -4.87064e+07	,Training accuracy (MRAE): 0.261461	,Validation accuracy (MRAE): 0.182906
Epoch: 210,	Training loss (MRSE): 0.599685	,Validation loss (MRSE): 0.735219	,Training loss (MSE): 6.50803e+16	,Validation loss (MSE): 1.24833e+17	,Training accuracy (MAE): -3.56705e+07	,Validation accuracy (MAE): -5.33756e+07	,Training accuracy (MRAE): 0.275646	,Validation accuracy (MRAE): 0.177482
Epoch: 212,	Training loss (MRSE): 0.585005	,Validation loss (MRSE): 0.707167	,Training loss (MSE): 6.03149e+16	,Validation loss (MSE): 1.27416e+17	,Training accuracy (MAE): -3.45239e+07	,Validation accuracy (MAE): -5.61606e+07	,Training accuracy (MRAE): 0.288485	,Validation accuracy (MRAE): 0.209657
Epoch: 214,	Training loss (MRSE): 0.581802	,Validation loss (MRSE): 0.718564	,Training loss (MSE): 6.11949e+16	,Validation loss (MSE): 1.29917e+17	,Training accuracy (MAE): -3.30791e+07	,Validation accuracy (MAE): -6.03111e+07	,Training accuracy (MRAE): 0.293182	,Validation accuracy (MRAE): 0.19675
Epoch: 216,	Training loss (MRSE): 0.565372	,Validation loss (MRSE): 0.704259	,Training loss (MSE): 7.08041e+16	,Validation loss (MSE): 1.17367e+17	,Training accuracy (MAE): -3.86263e+07	,Validation accuracy (MAE): -5.04741e+07	,Training accuracy (MRAE): 0.301484	,Validation accuracy (MRAE): 0.204919
Epoch: 218,	Training loss (MRSE): 0.583381	,Validation loss (MRSE): 0.729221	,Training loss (MSE): 6.27786e+16	,Validation loss (MSE): 1.1433e+17	,Training accuracy (MAE): -3.53824e+07	,Validation accuracy (MAE): -4.74518e+07	,Training accuracy (MRAE): 0.2876	,Validation accuracy (MRAE): 0.184832
Epoch: 220,	Training loss (MRSE): 0.586604	,Validation loss (MRSE): 0.696861	,Training loss (MSE): 6.45325e+16	,Validation loss (MSE): 1.19242e+17	,Training accuracy (MAE): -3.68375e+07	,Validation accuracy (MAE): -5.10743e+07	,Training accuracy (MRAE): 0.286815	,Validation accuracy (MRAE): 0.210457
Epoch: 222,	Training loss (MRSE): 0.528118	,Validation loss (MRSE): 0.656467	,Training loss (MSE): 6.64061e+16	,Validation loss (MSE): 1.29189e+17	,Training accuracy (MAE): -3.75855e+07	,Validation accuracy (MAE): -5.70546e+07	,Training accuracy (MRAE): 0.331894	,Validation accuracy (MRAE): 0.247218
Epoch: 224,	Training loss (MRSE): 0.531969	,Validation loss (MRSE): 0.683382	,Training loss (MSE): 6.55137e+16	,Validation loss (MSE): 1.29559e+17	,Training accuracy (MAE): -3.52099e+07	,Validation accuracy (MAE): -5.6025e+07	,Training accuracy (MRAE): 0.326771	,Validation accuracy (MRAE): 0.219223
Epoch: 226,	Training loss (MRSE): 0.514189	,Validation loss (MRSE): 0.702213	,Training loss (MSE): 6.4688e+16	,Validation loss (MSE): 1.27085e+17	,Training accuracy (MAE): -3.56229e+07	,Validation accuracy (MAE): -5.8311e+07	,Training accuracy (MRAE): 0.347351	,Validation accuracy (MRAE): 0.202822
Epoch: 228,	Training loss (MRSE): 0.48375	,Validation loss (MRSE): 0.696914	,Training loss (MSE): 5.07273e+16	,Validation loss (MSE): 1.27539e+17	,Training accuracy (MAE): -2.91293e+07	,Validation accuracy (MAE): -5.57002e+07	,Training accuracy (MRAE): 0.368341	,Validation accuracy (MRAE): 0.208368
Epoch: 230,	Training loss (MRSE): 0.538191	,Validation loss (MRSE): 0.713606	,Training loss (MSE): 5.48563e+16	,Validation loss (MSE): 1.22989e+17	,Training accuracy (MAE): -2.94749e+07	,Validation accuracy (MAE): -5.24317e+07	,Training accuracy (MRAE): 0.32061	,Validation accuracy (MRAE): 0.19477
Epoch: 232,	Training loss (MRSE): 0.507391	,Validation loss (MRSE): 0.680186	,Training loss (MSE): 5.2541e+16	,Validation loss (MSE): 1.24821e+17	,Training accuracy (MAE): -2.97578e+07	,Validation accuracy (MAE): -5.3933e+07	,Training accuracy (MRAE): 0.353187	,Validation accuracy (MRAE): 0.22801
Epoch: 234,	Training loss (MRSE): 0.498505	,Validation loss (MRSE): 0.702213	,Training loss (MSE): 4.984e+16	,Validation loss (MSE): 1.29688e+17	,Training accuracy (MAE): -2.82715e+07	,Validation accuracy (MAE): -5.93787e+07	,Training accuracy (MRAE): 0.349974	,Validation accuracy (MRAE): 0.200995
Epoch: 236,	Training loss (MRSE): 0.474731	,Validation loss (MRSE): 0.694472	,Training loss (MSE): 4.70558e+16	,Validation loss (MSE): 1.32794e+17	,Training accuracy (MAE): -2.82153e+07	,Validation accuracy (MAE): -6.13385e+07	,Training accuracy (MRAE): 0.367927	,Validation accuracy (MRAE): 0.206905
Epoch: 238,	Training loss (MRSE): 0.498982	,Validation loss (MRSE): 0.709969	,Training loss (MSE): 4.69781e+16	,Validation loss (MSE): 1.36335e+17	,Training accuracy (MAE): -2.98459e+07	,Validation accuracy (MAE): -6.49987e+07	,Training accuracy (MRAE): 0.352596	,Validation accuracy (MRAE): 0.193834
Epoch: 240,	Training loss (MRSE): 0.470872	,Validation loss (MRSE): 0.685976	,Training loss (MSE): 5.41148e+16	,Validation loss (MSE): 1.30191e+17	,Training accuracy (MAE): -3.18041e+07	,Validation accuracy (MAE): -5.7308e+07	,Training accuracy (MRAE): 0.376159	,Validation accuracy (MRAE): 0.222821
Epoch: 242,	Training loss (MRSE): 0.55682	,Validation loss (MRSE): 0.708972	,Training loss (MSE): 6.04165e+16	,Validation loss (MSE): 1.33731e+17	,Training accuracy (MAE): -3.46485e+07	,Validation accuracy (MAE): -5.68227e+07	,Training accuracy (MRAE): 0.308669	,Validation accuracy (MRAE): 0.201852
Epoch: 244,	Training loss (MRSE): 0.517542	,Validation loss (MRSE): 0.703703	,Training loss (MSE): 5.79333e+16	,Validation loss (MSE): 1.50041e+17	,Training accuracy (MAE): -3.36942e+07	,Validation accuracy (MAE): -6.90598e+07	,Training accuracy (MRAE): 0.336459	,Validation accuracy (MRAE): 0.198297
Epoch: 246,	Training loss (MRSE): 0.548169	,Validation loss (MRSE): 0.704128	,Training loss (MSE): 5.65491e+16	,Validation loss (MSE): 1.35939e+17	,Training accuracy (MAE): -3.13455e+07	,Validation accuracy (MAE): -5.47805e+07	,Training accuracy (MRAE): 0.313492	,Validation accuracy (MRAE): 0.200786
Epoch: 248,	Training loss (MRSE): 0.50405	,Validation loss (MRSE): 0.671492	,Training loss (MSE): 5.46162e+16	,Validation loss (MSE): 1.50798e+17	,Training accuracy (MAE): -2.99624e+07	,Validation accuracy (MAE): -6.22817e+07	,Training accuracy (MRAE): 0.351441	,Validation accuracy (MRAE): 0.233515
Epoch: 250,	Training loss (MRSE): 0.519719	,Validation loss (MRSE): 0.692343	,Training loss (MSE): 5.26946e+16	,Validation loss (MSE): 1.60167e+17	,Training accuracy (MAE): -2.94496e+07	,Validation accuracy (MAE): -7.04436e+07	,Training accuracy (MRAE): 0.334479	,Validation accuracy (MRAE): 0.207701
Epoch: 252,	Training loss (MRSE): 0.500904	,Validation loss (MRSE): 0.688669	,Training loss (MSE): 5.21457e+16	,Validation loss (MSE): 1.63548e+17	,Training accuracy (MAE): -2.90533e+07	,Validation accuracy (MAE): -6.97215e+07	,Training accuracy (MRAE): 0.355608	,Validation accuracy (MRAE): 0.217646
Epoch: 254,	Training loss (MRSE): 0.607394	,Validation loss (MRSE): 0.718578	,Training loss (MSE): 6.13117e+16	,Validation loss (MSE): 1.329e+17	,Training accuracy (MAE): -3.50475e+07	,Validation accuracy (MAE): -5.28972e+07	,Training accuracy (MRAE): 0.263135	,Validation accuracy (MRAE): 0.185543
Epoch: 256,	Training loss (MRSE): 0.552128	,Validation loss (MRSE): 0.707494	,Training loss (MSE): 6.10767e+16	,Validation loss (MSE): 1.50441e+17	,Training accuracy (MAE): -3.42608e+07	,Validation accuracy (MAE): -5.66626e+07	,Training accuracy (MRAE): 0.31413	,Validation accuracy (MRAE): 0.195903
Epoch: 258,	Training loss (MRSE): 0.533949	,Validation loss (MRSE): 0.712608	,Training loss (MSE): 6.0584e+16	,Validation loss (MSE): 1.67683e+17	,Training accuracy (MAE): -3.35102e+07	,Validation accuracy (MAE): -6.12634e+07	,Training accuracy (MRAE): 0.321719	,Validation accuracy (MRAE): 0.192911
Epoch: 260,	Training loss (MRSE): 0.512251	,Validation loss (MRSE): 0.715501	,Training loss (MSE): 5.88413e+16	,Validation loss (MSE): 1.64171e+17	,Training accuracy (MAE): -3.35573e+07	,Validation accuracy (MAE): -6.41698e+07	,Training accuracy (MRAE): 0.335752	,Validation accuracy (MRAE): 0.194586
Epoch: 262,	Training loss (MRSE): 0.531996	,Validation loss (MRSE): 0.702569	,Training loss (MSE): 5.92955e+16	,Validation loss (MSE): 1.64641e+17	,Training accuracy (MAE): -3.43532e+07	,Validation accuracy (MAE): -6.25088e+07	,Training accuracy (MRAE): 0.31953	,Validation accuracy (MRAE): 0.212879
Epoch: 264,	Training loss (MRSE): 0.518667	,Validation loss (MRSE): 0.697831	,Training loss (MSE): 6.07769e+16	,Validation loss (MSE): 1.75682e+17	,Training accuracy (MAE): -3.46939e+07	,Validation accuracy (MAE): -6.32303e+07	,Training accuracy (MRAE): 0.340225	,Validation accuracy (MRAE): 0.210892
Epoch: 266,	Training loss (MRSE): 0.530244	,Validation loss (MRSE): 0.703333	,Training loss (MSE): 5.97685e+16	,Validation loss (MSE): 1.8344e+17	,Training accuracy (MAE): -3.44484e+07	,Validation accuracy (MAE): -6.21384e+07	,Training accuracy (MRAE): 0.324386	,Validation accuracy (MRAE): 0.199864
Epoch: 268,	Training loss (MRSE): 0.520324	,Validation loss (MRSE): 0.69349	,Training loss (MSE): 6.22749e+16	,Validation loss (MSE): 1.55446e+17	,Training accuracy (MAE): -3.34561e+07	,Validation accuracy (MAE): -5.52403e+07	,Training accuracy (MRAE): 0.334561	,Validation accuracy (MRAE): 0.209061
Epoch: 270,	Training loss (MRSE): 0.494787	,Validation loss (MRSE): 0.651543	,Training loss (MSE): 6.001e+16	,Validation loss (MSE): 1.67151e+17	,Training accuracy (MAE): -3.25762e+07	,Validation accuracy (MAE): -6.48252e+07	,Training accuracy (MRAE): 0.359421	,Validation accuracy (MRAE): 0.240555
Epoch: 272,	Training loss (MRSE): 0.52113	,Validation loss (MRSE): 0.667162	,Training loss (MSE): 6.82867e+16	,Validation loss (MSE): 1.40632e+17	,Training accuracy (MAE): -3.74628e+07	,Validation accuracy (MAE): -6.29865e+07	,Training accuracy (MRAE): 0.339905	,Validation accuracy (MRAE): 0.229813
Epoch: 274,	Training loss (MRSE): 0.488457	,Validation loss (MRSE): 0.683075	,Training loss (MSE): 6.23635e+16	,Validation loss (MSE): 1.43093e+17	,Training accuracy (MAE): -3.55922e+07	,Validation accuracy (MAE): -6.49876e+07	,Training accuracy (MRAE): 0.359553	,Validation accuracy (MRAE): 0.213829
Epoch: 276,	Training loss (MRSE): 0.458661	,Validation loss (MRSE): 0.679012	,Training loss (MSE): 5.55621e+16	,Validation loss (MSE): 1.56519e+17	,Training accuracy (MAE): -3.13408e+07	,Validation accuracy (MAE): -7.19838e+07	,Training accuracy (MRAE): 0.389532	,Validation accuracy (MRAE): 0.229073
Epoch: 278,	Training loss (MRSE): 0.438707	,Validation loss (MRSE): 0.671095	,Training loss (MSE): 5.55744e+16	,Validation loss (MSE): 1.60272e+17	,Training accuracy (MAE): -3.09479e+07	,Validation accuracy (MAE): -7.07691e+07	,Training accuracy (MRAE): 0.403486	,Validation accuracy (MRAE): 0.233635
Epoch: 280,	Training loss (MRSE): 0.461859	,Validation loss (MRSE): 0.69186	,Training loss (MSE): 5.97261e+16	,Validation loss (MSE): 1.30702e+17	,Training accuracy (MAE): -3.27624e+07	,Validation accuracy (MAE): -5.319e+07	,Training accuracy (MRAE): 0.385276	,Validation accuracy (MRAE): 0.213502
Epoch: 282,	Training loss (MRSE): 0.448242	,Validation loss (MRSE): 0.676282	,Training loss (MSE): 5.90094e+16	,Validation loss (MSE): 1.30828e+17	,Training accuracy (MAE): -3.28886e+07	,Validation accuracy (MAE): -5.36087e+07	,Training accuracy (MRAE): 0.401196	,Validation accuracy (MRAE): 0.228673
Epoch: 284,	Training loss (MRSE): 0.432057	,Validation loss (MRSE): 0.680778	,Training loss (MSE): 5.47205e+16	,Validation loss (MSE): 1.35093e+17	,Training accuracy (MAE): -3.1963e+07	,Validation accuracy (MAE): -5.80643e+07	,Training accuracy (MRAE): 0.415066	,Validation accuracy (MRAE): 0.218419
Epoch: 286,	Training loss (MRSE): 0.429083	,Validation loss (MRSE): 0.672921	,Training loss (MSE): 6.24128e+16	,Validation loss (MSE): 1.32206e+17	,Training accuracy (MAE): -3.34594e+07	,Validation accuracy (MAE): -5.60068e+07	,Training accuracy (MRAE): 0.416052	,Validation accuracy (MRAE): 0.238904
Epoch: 288,	Training loss (MRSE): 0.447644	,Validation loss (MRSE): 0.665654	,Training loss (MSE): 5.75743e+16	,Validation loss (MSE): 1.26692e+17	,Training accuracy (MAE): -3.28003e+07	,Validation accuracy (MAE): -5.21166e+07	,Training accuracy (MRAE): 0.394141	,Validation accuracy (MRAE): 0.241436
Epoch: 290,	Training loss (MRSE): 0.444957	,Validation loss (MRSE): 0.668687	,Training loss (MSE): 5.62402e+16	,Validation loss (MSE): 1.39136e+17	,Training accuracy (MAE): -3.38278e+07	,Validation accuracy (MAE): -5.75556e+07	,Training accuracy (MRAE): 0.399762	,Validation accuracy (MRAE): 0.244972
Epoch: 292,	Training loss (MRSE): 0.442995	,Validation loss (MRSE): 0.671464	,Training loss (MSE): 5.75658e+16	,Validation loss (MSE): 1.2379e+17	,Training accuracy (MAE): -3.49e+07	,Validation accuracy (MAE): -4.9809e+07	,Training accuracy (MRAE): 0.397792	,Validation accuracy (MRAE): 0.227986
Epoch: 294,	Training loss (MRSE): 0.473373	,Validation loss (MRSE): 0.6767	,Training loss (MSE): 5.53199e+16	,Validation loss (MSE): 1.26538e+17	,Training accuracy (MAE): -3.15737e+07	,Validation accuracy (MAE): -5.08351e+07	,Training accuracy (MRAE): 0.375655	,Validation accuracy (MRAE): 0.219726
Epoch: 296,	Training loss (MRSE): 0.457114	,Validation loss (MRSE): 0.680663	,Training loss (MSE): 6.30694e+16	,Validation loss (MSE): 1.22378e+17	,Training accuracy (MAE): -3.44287e+07	,Validation accuracy (MAE): -4.83203e+07	,Training accuracy (MRAE): 0.398561	,Validation accuracy (MRAE): 0.224795
Epoch: 298,	Training loss (MRSE): 0.472486	,Validation loss (MRSE): 0.695946	,Training loss (MSE): 6.35516e+16	,Validation loss (MSE): 1.24616e+17	,Training accuracy (MAE): -3.59585e+07	,Validation accuracy (MAE): -4.88482e+07	,Training accuracy (MRAE): 0.37457	,Validation accuracy (MRAE): 0.204699
Epoch: 300,	Training loss (MRSE): 0.451278	,Validation loss (MRSE): 0.673424	,Training loss (MSE): 5.02699e+16	,Validation loss (MSE): 1.25751e+17	,Training accuracy (MAE): -2.97719e+07	,Validation accuracy (MAE): -4.99498e+07	,Training accuracy (MRAE): 0.390498	,Validation accuracy (MRAE): 0.230676
